Date,Adj Close
2005-02-25,17.0584
2005-02-28,17.0238
2005-03-01,17.1619
2005-03-02,17.1165
2005-03-03,17.2338
2005-03-04,17.3237
2005-03-07,17.2704
2005-03-08,17.1915
2005-03-09,17.0672
2005-03-10,17.1017
2005-03-11,16.9696
2005-03-14,17.0238
2005-03-15,16.9203
2005-03-16,16.8778
2005-03-17,16.9351
2005-03-18,16.8108
2005-03-21,16.7162
2005-03-22,16.6205
2005-03-23,16.7309
2005-03-24,16.7231
2005-03-28,16.7389
2005-03-29,16.6994
2005-03-30,16.9203
2005-03-31,16.8039
2005-04-01,16.6422
2005-04-04,16.7389
2005-04-05,16.8622
2005-04-06,16.8187
2005-04-07,16.9351
2005-04-08,16.8542
2005-04-11,16.8976
2005-04-12,16.9617
2005-04-13,16.8848
2005-04-14,16.8473
2005-04-15,16.6866
2005-04-18,16.5781
2005-04-19,16.6205
2005-04-20,16.4125
2005-04-21,16.6866
2005-04-22,16.512
2005-04-25,16.6866
2005-04-26,16.5623
2005-04-27,16.6205
2005-04-28,16.5831
2005-04-29,16.6294
2005-05-02,16.7517
2005-05-03,16.8246
2005-05-04,16.9351
2005-05-05,16.9065
2005-05-06,16.8414
2005-05-09,16.94
2005-05-10,16.8473
2005-05-11,16.9065
2005-05-12,16.8246
2005-05-13,16.6806
2005-05-16,16.8414
2005-05-17,16.9282
2005-05-18,17.0889
2005-05-19,17.1915
2005-05-20,17.1678
2005-05-23,17.1984
2005-05-24,17.1678
2005-05-25,17.1077
2005-05-26,17.1244
2005-05-27,17.0722
2005-05-31,17.016
2005-06-01,17.1323
2005-06-02,17.1757
2005-06-03,17.0376
2005-06-06,17.0446
2005-06-07,17.1077
2005-06-08,17.0672
2005-06-09,17.0722
2005-06-10,17.0584
2005-06-13,17.1165
2005-06-14,17.0889
2005-06-15,17.0948
2005-06-16,17.0446
2005-06-17,17.0081
2005-06-20,17.0011
2005-06-21,16.9617
2005-06-22,16.9775
2005-06-23,16.7655
2005-06-24,16.5988
2005-06-27,16.5831
2005-06-28,16.7961
2005-06-29,16.7517
2005-06-30,16.6067
2005-07-01,16.6648
2005-07-05,16.7595
2005-07-06,16.5988
2005-07-07,16.5712
2005-07-08,16.7881
2005-07-11,16.8848
2005-07-12,16.8976
2005-07-13,16.9617
2005-07-14,17.0584
2005-07-15,17.0524
2005-07-18,16.9696
2005-07-19,16.94
2005-07-20,17.0081
2005-07-21,16.94
2005-07-22,16.9943
2005-07-25,16.9351
2005-07-26,17.0238
2005-07-27,17.0672
2005-07-28,17.2122
2005-07-29,17.1393
2005-08-01,17.0524
2005-08-02,17.1077
2005-08-03,17.1471
2005-08-04,17.0011
2005-08-05,16.8927
2005-08-08,16.8622
2005-08-09,16.8927
2005-08-10,16.8622
2005-08-11,16.9065
2005-08-12,16.8473
2005-08-15,16.9282
2005-08-16,16.7595
2005-08-17,16.7517
2005-08-18,16.94
2005-08-19,16.9203
2005-08-22,16.9696
2005-08-23,16.9282
2005-08-24,16.7733
2005-08-25,16.7961
2005-08-26,16.7517
2005-08-29,16.869
2005-08-30,16.7813
2005-08-31,16.8414
2005-09-01,16.8187
2005-09-02,16.8473
2005-09-06,17.0327
2005-09-07,17.0446
2005-09-08,16.9775
2005-09-09,17.0524
2005-09-12,17.0889
2005-09-13,16.9282
2005-09-14,16.8187
2005-09-15,16.8848
2005-09-16,16.8473
2005-09-19,16.7447
2005-09-20,16.6422
2005-09-21,16.4391
2005-09-22,16.5623
2005-09-23,16.5899
2005-09-26,16.5337
2005-09-27,16.7073
2005-09-28,16.7309
2005-09-29,16.8778
2005-09-30,16.9943
