Date,Adj Close
2005-02-25,28.9413
2005-02-28,28.8238
2005-03-01,29.1504
2005-03-02,29.1673
2005-03-03,29.1325
2005-03-04,29.3804
2005-03-07,29.4063
2005-03-08,29.251
2005-03-09,28.9254
2005-03-10,28.9742
2005-03-11,28.9413
2005-03-14,28.9831
2005-03-15,29.019
2005-03-16,28.8497
2005-03-17,28.8746
2005-03-18,28.6666
2005-03-21,28.5302
2005-03-22,28.2892
2005-03-23,28.1947
2005-03-24,28.2385
2005-03-28,28.4356
2005-03-29,28.0761
2005-03-30,28.5302
2005-03-31,28.4445
2005-04-01,28.2215
2005-04-04,28.2991
2005-04-05,28.4714
2005-04-06,28.3519
2005-04-07,28.4804
2005-04-08,28.2553
2005-04-11,28.1011
2005-04-12,28.3689
2005-04-13,27.9398
2005-04-14,27.5525
2005-04-15,26.9959
2005-04-18,27.0487
2005-04-19,27.0835
2005-04-20,26.6365
2005-04-21,27.2955
2005-04-22,26.8844
2005-04-25,27.1233
2005-04-26,26.9332
2005-04-27,26.969
2005-04-28,26.5758
2005-04-29,26.6365
2005-05-02,26.7719
2005-05-03,26.8754
2005-05-04,27.4479
2005-05-05,27.2867
2005-05-06,27.2867
2005-05-09,27.4409
2005-05-10,27.1074
2005-05-11,27.0995
2005-05-12,26.961
2005-05-13,26.9422
2005-05-16,27.2777
2005-05-17,27.5126
2005-05-18,28.0513
2005-05-19,28.2733
2005-05-20,28.1947
2005-05-23,28.3778
2005-05-24,28.3251
2005-05-25,28.2385
2005-05-26,28.3858
2005-05-27,28.3858
2005-05-31,28.2823
2005-06-01,28.4017
2005-06-02,28.549
2005-06-03,28.343
2005-06-06,28.3858
2005-06-07,28.4276
2005-06-08,28.3071
2005-06-09,28.4176
2005-06-10,28.4176
2005-06-13,28.4614
2005-06-14,28.7602
2005-06-15,28.7602
2005-06-16,28.8238
2005-06-17,28.9005
2005-06-20,28.9185
2005-06-21,28.9334
2005-06-22,28.9254
2005-06-23,28.4176
2005-06-24,28.1687
2005-06-27,28.0433
2005-06-28,28.4356
2005-06-29,28.2653
2005-06-30,28.1159
2005-07-01,28.1867
2005-07-05,28.4535
2005-07-06,28.1947
2005-07-07,28.2823
2005-07-08,28.7184
2005-07-11,28.8746
2005-07-12,29.0628
2005-07-13,28.9831
2005-07-14,29.1415
2005-07-15,29.2599
2005-07-18,29.2858
2005-07-19,29.464
2005-07-20,29.5746
2005-07-21,29.5068
2005-07-22,29.6562
2005-07-25,29.4222
2005-07-26,29.6652
2005-07-27,29.7438
2005-07-28,30.0415
2005-07-29,29.7179
2005-08-01,29.7259
2005-08-02,29.8673
2005-08-03,29.7438
2005-08-04,29.482
2005-08-05,29.2599
2005-08-08,29.1913
2005-08-09,29.5148
2005-08-10,29.4978
2005-08-11,29.6303
2005-08-12,29.5486
2005-08-15,29.7667
2005-08-16,29.1504
2005-08-17,29.3207
2005-08-18,29.1992
2005-08-19,29.0539
2005-08-22,29.0359
2005-08-23,28.9413
2005-08-24,28.7342
2005-08-25,28.8139
2005-08-26,28.6914
2005-08-29,28.779
2005-08-30,28.4893
2005-08-31,28.7342
2005-09-01,28.4535
2005-09-02,28.3519
2005-09-06,28.8418
2005-09-07,29.0439
2005-09-08,28.7701
2005-09-09,29.0101
2005-09-12,29.0877
2005-09-13,28.6666
2005-09-14,28.4017
2005-09-15,28.4535
2005-09-16,28.4276
2005-09-19,28.0851
2005-09-20,27.5933
2005-09-21,27.1582
2005-09-22,27.5933
2005-09-23,27.6998
2005-09-26,27.664
2005-09-27,27.655
2005-09-28,27.4091
2005-09-29,27.6819
2005-09-30,27.8671
2005-10-03,27.7934
2005-10-04,27.6022
2005-10-05,27.1403
2005-10-06,27.1652
2005-10-07,27.1921
2005-10-10,26.987
2005-10-11,26.8844
2005-10-12,26.5837
2005-10-13,26.6614
2005-10-14,26.9232
2005-10-17,26.977
2005-10-18,26.6942
2005-10-19,27.2
2005-10-20,26.8664
2005-10-21,26.8326
2005-10-24,27.2955
2005-10-25,27.0995
2005-10-26,26.9332
2005-10-27,26.3965
2005-10-28,26.8576
2005-10-31,27.3045
2005-11-01,27.3215
2005-11-02,27.8024
2005-11-03,27.8114
2005-11-04,27.9129
2005-11-07,28.1329
2005-11-08,27.8203
2005-11-09,27.8114
2005-11-10,28.2305
2005-11-11,28.3161
2005-11-14,28.333
2005-11-15,27.9129
2005-11-16,27.894
2005-11-17,28.2653
2005-11-18,28.4535
2005-11-21,28.558
2005-11-22,28.6824
2005-11-23,28.8925
2005-11-25,28.8925
2005-11-28,28.6278
2005-11-29,28.583
2005-11-30,28.3947
2005-12-01,28.7184
2005-12-02,28.8139
2005-12-05,28.6456
2005-12-06,28.7253
2005-12-07,28.6994
2005-12-08,28.583
2005-12-09,28.6278
2005-12-12,28.6586
2005-12-13,28.788
2005-12-14,28.9334
2005-12-15,28.8746
2005-12-16,28.6586
2005-12-19,28.3519
2005-12-20,28.2892
2005-12-21,28.3161
2005-12-22,28.3251
2005-12-23,28.3778
2005-12-27,28.1329
2005-12-28,28.1867
2005-12-29,28.1777
2005-12-30,28.0095
2006-01-03,28.3071
2006-01-04,28.333
2006-01-05,28.3599
2006-01-06,28.5928
2006-01-09,28.8836
2006-01-10,28.8925
2006-01-11,29.0359
2006-01-12,28.779
2006-01-13,28.788
2006-01-17,28.6366
2006-01-18,28.5401
2006-01-19,28.7512
2006-01-20,28.2653
2006-01-23,28.2484
2006-01-24,28.5302
2006-01-25,28.4276
2006-01-26,28.549
2006-01-27,28.6746
2006-01-30,28.6098
2006-01-31,28.5052
2006-02-01,28.6008
2006-02-02,28.567
2006-02-03,28.4276
2006-02-06,28.4176
2006-02-07,28.2484
2006-02-08,28.4445
2006-02-09,28.4356
2006-02-10,28.5401
2006-02-13,28.4714
2006-02-14,28.788
2006-02-15,28.9185
2006-02-16,29.0101
2006-02-17,28.8418
2006-02-21,28.6824
2006-02-22,28.9005
2006-02-23,28.7422
2006-02-24,28.6914
2006-02-27,28.9503
2006-02-28,28.7084
2006-03-01,28.9254
2006-03-02,28.7342
2006-03-03,28.7184
2006-03-06,28.5401
2006-03-07,28.4087
2006-03-08,28.4614
2006-03-09,28.3519
2006-03-10,28.6178
2006-03-13,28.6098
2006-03-14,28.9185
2006-03-15,29.0797
2006-03-16,29.1415
2006-03-17,29.1843
2006-03-20,29.1165
2006-03-21,28.9503
2006-03-22,29.0439
2006-03-23,29.0279
2006-03-24,28.9831
2006-03-27,28.9742
2006-03-28,28.8238
2006-03-29,29.0797
2006-03-30,28.9573
2006-03-31,28.8746
2006-04-03,28.7701
2006-04-04,28.9334
2006-04-05,29.1255
2006-04-06,29.1843
2006-04-07,29.0539
2006-04-10,29.0101
2006-04-11,28.779
2006-04-12,28.7512
2006-04-13,28.8238
2006-04-17,28.6746
2006-04-18,29.0967
2006-04-19,28.9921
2006-04-20,29.1067
2006-04-21,28.8836
2006-04-24,28.8746
2006-04-25,28.8328
2006-04-26,29.0279
2006-04-27,29.2599
2006-04-28,29.241
2006-05-01,29.0797
2006-05-02,29.1067
2006-05-03,29.1843
2006-05-04,29.3476
2006-05-05,29.692
2006-05-08,29.7348
2006-05-09,29.8135
2006-05-10,29.8304
2006-05-11,29.5318
2006-05-12,29.241
2006-05-15,29.3207
2006-05-16,29.1165
2006-05-17,28.7084
2006-05-18,28.6914
2006-05-19,28.8925
2006-05-22,28.6824
2006-05-23,28.4714
2006-05-24,28.5132
2006-05-25,28.788
2006-05-26,28.8836
2006-05-30,28.4445
2006-05-31,28.7512
2006-06-01,29.1992
2006-06-02,29.1415
2006-06-05,28.6746
2006-06-06,28.5302
2006-06-07,28.5401
2006-06-08,28.4973
2006-06-09,28.4276
2006-06-12,28.0513
2006-06-13,27.8282
2006-06-14,27.9577
2006-06-15,28.567
2006-06-16,28.4356
2006-06-19,28.2823
2006-06-20,28.1777
2006-06-21,28.4535
2006-06-22,28.2305
2006-06-23,28.2035
2006-06-26,28.3519
2006-06-27,27.9935
2006-06-28,28.0174
2006-06-29,28.6278
2006-06-30,28.6456
2006-07-03,28.6824
2006-07-05,28.4176
2006-07-06,28.4356
2006-07-07,28.2215
2006-07-10,28.2553
2006-07-11,28.2305
2006-07-12,27.7864
2006-07-13,27.2777
2006-07-14,26.9232
2006-07-17,27.1164
2006-07-18,26.9511
2006-07-19,27.4937
2006-07-20,27.1323
2006-07-21,26.8844
2006-07-24,27.4659
2006-07-25,27.7158
2006-07-26,27.3991
2006-07-27,27.3375
2006-07-28,27.674
2006-07-31,27.6918
2006-08-01,27.434
2006-08-02,27.655
2006-08-03,27.8282
2006-08-04,27.8362
2006-08-07,27.7764
2006-08-08,27.4937
2006-08-09,27.1164
2006-08-10,27.4838
2006-08-11,27.4758
2006-08-14,27.5525
2006-08-15,27.9398
2006-08-16,28.2215
2006-08-17,28.3947
2006-08-18,28.3858
2006-08-21,28.0761
2006-08-22,28.0513
2006-08-23,27.8024
2006-08-24,27.655
2006-08-25,27.655
2006-08-28,27.9308
2006-08-29,28.1329
2006-08-30,28.1499
2006-08-31,28.2385
2006-09-01,28.4714
2006-09-05,28.558
2006-09-06,28.2035
2006-09-07,28.2991
2006-09-08,28.558
2006-09-11,28.779
2006-09-12,29.4481
2006-09-13,29.5666
2006-09-14,29.489
2006-09-15,29.5586
2006-09-18,29.4063
2006-09-19,29.464
2006-09-20,29.6821
2006-09-21,29.5148
2006-09-22,29.489
2006-09-25,29.9479
2006-09-26,30.2048
2006-09-27,30.149
2006-09-28,30.1411
2006-09-29,29.9827
2006-10-02,30.0505
2006-10-03,30.3043
2006-10-04,30.7454
2006-10-05,30.8291
2006-10-06,30.7693
2006-10-09,30.9853
2006-10-10,31.1735
2006-10-11,31.0958
2006-10-12,31.506
2006-10-13,31.4194
2006-10-16,31.3945
2006-10-17,31.285
