Date,XLE
2005-09-28,30.543577194213867
2005-09-29,30.837705612182617
2005-09-30,30.356924057006836
2005-10-03,30.27773094177246
2005-10-04,29.18608283996582
2005-10-05,28.066150665283203
2005-10-06,27.39872360229492
2005-10-07,28.0152587890625
2005-10-10,27.591028213500977
2005-10-11,28.252805709838867
2005-10-12,27.709808349609375
2005-10-13,26.95754051208496
2005-10-14,27.342161178588867
2005-10-17,27.68153381347656
2005-10-18,26.39756965637207
2005-10-19,26.991472244262695
2005-10-20,25.764066696166992
2005-10-21,26.029916763305664
2005-10-24,26.95754051208496
2005-10-25,27.517507553100582
2005-10-26,27.35346412658691
2005-10-27,26.57856178283691
2005-10-28,27.30256462097168
2005-10-31,27.6136531829834
2005-11-01,27.78333854675293
2005-11-02,28.326345443725582
2005-11-03,28.86367416381836
2005-11-04,27.998279571533203
2005-11-07,27.511838912963867
2005-11-08,27.74374771118164
2005-11-09,27.489221572875977
2005-11-10,26.6351375579834
2005-11-11,26.850067138671875
2005-11-14,26.991472244262695
2005-11-15,27.036724090576172
2005-11-16,27.73808860778809
2005-11-17,27.726783752441406
2005-11-18,27.73808860778809
2005-11-21,28.428152084350582
2005-11-22,28.88064765930176
2005-11-23,28.773195266723633
2005-11-25,28.846702575683594
2005-11-28,27.87384605407715
2005-11-29,27.919092178344727
2005-11-30,28.026565551757812
2005-12-01,28.91459274291992
2005-12-02,28.942874908447266
2005-12-05,29.146488189697266
2005-12-06,29.270933151245117
2005-12-07,29.1634578704834
2005-12-08,29.67818260192871
2005-12-09,29.310523986816406
2005-12-12,29.689481735229492
2005-12-13,29.565046310424805
2005-12-14,29.921388626098633
2005-12-15,29.683828353881836
2005-12-16,28.96192169189453
2005-12-19,28.723730087280273
2005-12-20,29.11502265930176
2005-12-21,29.177410125732425
2005-12-22,29.143388748168945
2005-12-23,29.063980102539062
2005-12-27,28.207664489746097
2005-12-28,28.63300323486328
2005-12-29,28.41181755065918
2005-12-30,28.53091049194336
2006-01-03,29.886295318603516
2006-01-04,29.97136116027832
2006-01-05,29.591394424438477
2006-01-06,30.31728744506836
2006-01-09,30.283262252807617
2006-01-10,30.612184524536133
2006-01-11,30.742610931396484
2006-01-12,30.52144432067871
2006-01-13,30.8843936920166
2006-01-17,31.56490898132324
2006-01-18,31.304040908813477
2006-01-19,31.848464965820312
2006-01-20,31.990245819091797
2006-01-23,32.34183120727539
2006-01-24,32.14902877807617
2006-01-25,31.47417449951172
2006-01-26,31.576250076293945
2006-01-27,32.126319885253906
2006-01-30,32.86357879638672
2006-01-31,32.69912338256836
2006-02-01,31.922183990478516
2006-02-02,31.60461044311523
2006-02-03,31.31538963317871
2006-02-06,31.927846908569336
2006-02-07,30.59517288208008
2006-02-08,30.600831985473633
2006-02-09,29.9033145904541
2006-02-10,29.79555320739746
2006-02-13,29.67646217346191
2006-02-14,29.341886520385746
2006-02-15,29.183082580566406
2006-02-16,29.852258682250977
2006-02-17,30.062082290649418
2006-02-21,30.65188217163086
2006-02-22,30.079111099243164
2006-02-23,30.045068740844727
2006-02-24,30.41368865966797
2006-02-27,29.886295318603516
2006-02-28,29.682125091552734
2006-03-01,30.18686294555664
2006-03-02,30.69156837463379
2006-03-03,30.6972599029541
2006-03-06,29.631092071533203
2006-03-07,29.19442367553711
2006-03-08,29.19442367553711
2006-03-09,28.98459815979004
2006-03-10,29.143388748168945
2006-03-13,29.71615982055664
2006-03-14,30.26625061035156
2006-03-15,30.425031661987305
2006-03-16,30.907073974609375
2006-03-17,30.515180587768555
2006-03-20,29.838333129882812
2006-03-21,29.787134170532227
2006-03-22,29.98622131347656
2006-03-23,30.429866790771484
2006-03-24,30.63461685180664
2006-03-27,30.793886184692383
2006-03-28,31.03278350830078
2006-03-29,31.39679527282715
2006-03-30,31.379730224609375
2006-03-31,30.941770553588867
2006-04-03,31.11240005493164
2006-04-04,31.52193069458008
2006-04-05,32.03951644897461
2006-04-06,32.10776138305664
2006-04-07,31.48211669921875
2006-04-10,32.07933807373047
2006-04-11,31.851831436157227
2006-04-12,31.6413631439209
2006-04-13,31.743749618530273
2006-04-17,32.32960891723633
2006-04-18,33.120201110839844
2006-04-19,33.63212585449219
2006-04-20,33.2851448059082
2006-04-21,33.97907257080078
2006-04-24,33.46147537231445
2006-04-25,33.02919387817383
2006-04-26,32.50591278076172
2006-04-27,32.136207580566406
2006-04-28,32.500240325927734
2006-05-01,33.034889221191406
2006-05-02,33.768619537353516
2006-05-03,33.24533462524414
2006-05-04,33.091766357421875
2006-05-05,33.478538513183594
2006-05-08,33.33065414428711
2006-05-09,33.529720306396484
2006-05-10,33.842559814453125
2006-05-11,33.404598236083984
2006-05-12,32.27273178100586
2006-05-15,31.595876693725582
2006-05-16,31.709627151489254
2006-05-17,30.901952743530273
2006-05-18,30.526567459106445
2006-05-19,30.72563362121582
2006-05-22,30.549297332763672
2006-05-23,30.55498504638672
2006-05-24,30.179607391357425
2006-05-25,31.23753547668457
2006-05-26,31.33991241455078
2006-05-30,30.845073699951172
2006-05-31,31.595876693725582
2006-06-01,31.68118476867676
2006-06-02,32.153289794921875
2006-06-05,31.14085578918457
2006-06-06,31.11240005493164
2006-06-07,29.917953491210938
2006-06-08,30.338871002197266
2006-06-09,30.031721115112305
2006-06-12,29.417436599731445
2006-06-13,28.547197341918945
2006-06-14,29.280925750732425
2006-06-15,30.395736694335938
2006-06-16,30.314096450805664
2006-06-19,29.17232322692871
2006-06-20,29.035320281982425
2006-06-21,29.68613052368164
2006-06-22,29.81173324584961
2006-06-23,30.473955154418945
2006-06-26,30.81077003479004
2006-06-27,30.86785125732422
2006-06-28,31.398780822753903
2006-06-29,32.28937530517578
2006-06-30,32.39783477783203
2006-07-03,32.74607467651367
2006-07-05,32.894500732421875
2006-07-06,32.808860778808594
2006-07-07,32.36358642578125
2006-07-10,32.46061706542969
2006-07-11,33.05436325073242
2006-07-12,32.94016647338867
2006-07-13,32.6262092590332
2006-07-14,33.00870132446289
2006-07-17,31.94114112854004
2006-07-18,31.981090545654297
2006-07-19,32.31219482421875
2006-07-20,31.530088424682617
2006-07-21,31.101930618286133
2006-07-24,32.038169860839844
2006-07-25,32.5976448059082
2006-07-26,33.254173278808594
2006-07-27,32.96871566772461
2006-07-28,32.98015213012695
2006-07-31,33.48252487182617
2006-08-01,33.522491455078125
2006-08-02,33.59099197387695
2006-08-03,33.29984664916992
2006-08-04,33.02009963989258
2006-08-07,33.368350982666016
2006-08-08,33.17424774169922
2006-08-09,33.4539794921875
2006-08-10,33.17995071411133
2006-08-11,33.197086334228516
2006-08-14,32.512020111083984
2006-08-15,32.67757034301758
2006-08-16,32.540557861328125
2006-08-17,32.31219482421875
2006-08-18,32.81459045410156
2006-08-21,33.03151321411133
2006-08-22,33.254173278808594
2006-08-23,32.557674407958984
2006-08-24,32.98015213012695
2006-08-25,33.2370491027832
2006-08-28,32.757503509521484
2006-08-29,32.55198669433594
2006-08-30,32.00392532348633
2006-08-31,31.78128242492676
2006-09-01,32.255123138427734
2006-09-05,32.67757034301758
2006-09-06,31.570045471191406
2006-09-07,31.59860610961914
2006-09-08,30.79936408996582
2006-09-11,29.84598731994629
2006-09-12,29.65757751464844
2006-09-13,30.274133682250977
2006-09-14,29.600494384765625
2006-09-15,29.701879501342773
2006-09-18,30.41792678833008
2006-09-19,29.95967483520508
2006-09-20,29.157697677612305
2006-09-21,29.530017852783203
2006-09-22,29.40401077270508
2006-09-25,29.444093704223633
2006-09-26,30.091411590576172
2006-09-27,30.58977508544922
2006-09-28,30.492414474487305
2006-09-29,30.618419647216797
2006-10-02,30.268993377685547
2006-10-03,29.157697677612305
2006-10-04,29.587308883666992
2006-10-05,30.154441833496097
2006-10-06,30.18307304382324
2006-10-09,29.730527877807617
2006-10-10,30.286169052124023
2006-10-11,29.80500030517578
2006-10-12,30.503862380981445
2006-10-13,30.92203712463379
2006-10-16,31.64953994750977
2006-10-17,31.305837631225582
2006-10-18,31.1053409576416
2006-10-19,31.746923446655273
2006-10-20,31.334491729736328
2006-10-23,31.391769409179688
2006-10-24,31.96460723876953
2006-10-25,32.51454162597656
2006-10-26,32.4400749206543
2006-10-27,32.176551818847656
2006-10-30,31.597986221313477
2006-10-31,31.924514770507812
2006-11-01,31.597986221313477
2006-11-02,31.724016189575195
2006-11-03,32.42287826538086
2006-11-06,32.65775680541992
2006-11-07,32.40570068359375
2006-11-08,32.94989776611328
2006-11-09,33.22486114501953
2006-11-10,32.90980529785156
2006-11-13,32.852516174316406
2006-11-14,33.047279357910156
2006-11-15,33.356624603271484
2006-11-16,32.4400749206543
2006-11-17,32.70930099487305
2006-11-20,32.62338638305664
2006-11-21,33.22486114501953
2006-11-22,33.03009033203125
2006-11-24,32.961360931396484
2006-11-27,32.81243133544922
2006-11-28,33.33944320678711
2006-11-29,34.3991813659668
2006-11-30,34.66270065307617
2006-12-01,34.782997131347656
2006-12-04,34.7314338684082
2006-12-05,34.868919372558594
2006-12-06,34.771541595458984
2006-12-07,34.565330505371094
2006-12-08,34.52522277832031
2006-12-11,34.439300537109375
2006-12-12,34.51948928833008
2006-12-13,34.868919372558594
2006-12-14,35.373023986816406
2006-12-15,35.05356979370117
2006-12-18,34.04235076904297
2006-12-19,34.62266540527344
2006-12-20,34.15150833129883
2006-12-21,33.99064636230469
2006-12-22,33.663143157958984
2006-12-26,33.70336151123047
2006-12-27,34.09980392456055
2006-12-28,34.0251350402832
2006-12-29,33.686126708984375
2007-01-03,32.5082893371582
2007-01-04,31.916501998901367
2007-01-05,32.12910079956055
2007-01-08,32.12910079956055
2007-01-09,31.853300094604492
2007-01-10,31.238542556762695
2007-01-11,31.06042861938477
2007-01-12,31.853300094604492
2007-01-16,31.52581787109375
2007-01-17,31.87629508972168
2007-01-18,31.640724182128903
2007-01-19,32.5082893371582
2007-01-22,32.284217834472656
2007-01-23,33.12305450439453
2007-01-24,33.26671600341797
2007-01-25,32.58298873901367
2007-01-26,32.66340637207031
2007-01-29,32.50254440307617
2007-01-30,33.16330337524414
2007-01-31,33.3758659362793
2007-02-01,33.496524810791016
2007-02-02,33.686126708984375
2007-02-05,33.651668548583984
2007-02-06,33.548248291015625
2007-02-07,33.34714889526367
2007-02-08,33.686126708984375
2007-02-09,33.548248291015625
2007-02-12,33.082847595214844
2007-02-13,33.56547927856445
2007-02-14,33.57122039794922
2007-02-15,33.31843185424805
2007-02-16,33.32416534423828
2007-02-20,32.9506950378418
2007-02-21,33.31267547607422
2007-02-22,33.611446380615234
2007-02-23,33.6976203918457
2007-02-26,33.89870834350586
2007-02-27,32.54851150512695
2007-02-28,32.69215774536133
2007-03-01,32.5887451171875
2007-03-02,32.203792572021484
2007-03-05,31.830320358276367
2007-03-06,32.4336051940918
2007-03-07,32.83578872680664
2007-03-08,33.12305450439453
2007-03-09,32.97943115234375
2007-03-12,32.933467864990234
2007-03-13,32.49106216430664
2007-03-14,32.86452102661133
2007-03-15,32.85878372192383
2007-03-16,32.50542449951172
2007-03-19,33.02420425415039
2007-03-20,33.26055145263672
2007-03-21,33.860050201416016
2007-03-22,34.54024887084961
2007-03-23,34.71317672729492
2007-03-26,34.955291748046875
2007-03-27,35.01869201660156
2007-03-28,35.0129280090332
2007-03-29,35.23197937011719
2007-03-30,34.74776840209961
2007-04-02,35.087867736816406
2007-04-03,35.30692672729492
2007-04-04,35.36457061767578
2007-04-05,35.59513854980469
2007-04-09,35.462547302246094
2007-04-10,35.99863815307617
2007-04-11,35.77959060668945
2007-04-12,36.32721328735352
2007-04-13,36.34450912475586
2007-04-16,36.55777740478515
2007-04-17,36.35026550292969
2007-04-18,36.223445892333984
2007-04-19,35.71619415283203
2007-04-20,36.37332534790039
2007-04-23,36.41367721557617
2007-04-24,36.304141998291016
2007-04-25,36.98434066772461
2007-04-26,36.97282028198242
2007-04-27,36.967063903808594
2007-04-30,36.52897644042969
2007-05-01,36.690372467041016
2007-05-02,36.9958610534668
2007-05-03,37.29563903808594
2007-05-04,37.266815185546875
2007-05-07,37.364803314208984
2007-05-08,37.37055969238281
2007-05-09,37.353267669677734
2007-05-10,36.748008728027344
2007-05-11,37.58961486816406
2007-05-14,37.60113906860352
2007-05-15,37.72795867919922
2007-05-16,37.872074127197266
2007-05-17,38.47734069824219
2007-05-18,39.099884033203125
2007-05-21,39.428443908691406
2007-05-22,39.059532165527344
2007-05-23,39.14023208618164
2007-05-24,38.42546081542969
2007-05-25,39.02494812011719
2007-05-29,38.76553726196289
2007-05-30,39.578346252441406
2007-05-31,39.37080764770508
2007-06-01,39.72818756103515
2007-06-04,40.35076522827149
2007-06-05,40.20663833618164
2007-06-06,39.69361114501953
2007-06-07,38.990352630615234
2007-06-08,39.15176010131836
2007-06-11,39.45151138305664
2007-06-12,38.967315673828125
2007-06-13,39.7454833984375
2007-06-14,40.414161682128906
2007-06-15,41.03448486328125
2007-06-18,41.08073043823242
2007-06-19,41.12696075439453
2007-06-20,39.9302864074707
2007-06-21,40.72807693481445
2007-06-22,40.32340240478515
2007-06-25,39.99965286254883
2007-06-26,39.13826751708984
2007-06-27,39.74527359008789
2007-06-28,39.74527359008789
2007-06-29,39.88404846191406
2007-07-02,40.58934020996094
2007-07-03,40.90151596069336
2007-07-05,40.80323791503906
2007-07-06,41.35822296142578
2007-07-09,41.74556350708008
2007-07-10,41.37555694580078
2007-07-11,41.53165817260742
2007-07-12,42.335235595703125
2007-07-13,42.75148391723633
2007-07-16,42.20227813720703
2007-07-17,41.653072357177734
2007-07-18,42.59538269042969
2007-07-19,42.98270797729492
2007-07-20,42.78038787841797
2007-07-23,42.95380401611328
2007-07-24,41.71086502075195
2007-07-25,42.375709533691406
2007-07-26,40.78013229370117
2007-07-27,39.60075378417969
2007-07-30,40.282920837402344
2007-07-31,39.88982391357422
2007-08-01,39.7857551574707
2007-08-02,39.51405715942383
2007-08-03,38.224853515625
2007-08-06,38.44453430175781
2007-08-07,39.34640121459961
2007-08-08,40.092159271240234
2007-08-09,38.94171524047851
2007-08-10,39.14982223510742
2007-08-13,39.19609451293945
2007-08-14,38.93593215942383
2007-08-15,37.866416931152344
2007-08-16,37.63518142700195
2007-08-17,39.02265167236328
2007-08-20,38.93593215942383
2007-08-21,38.386695861816406
2007-08-22,38.84921646118164
2007-08-23,39.19609451293945
2007-08-24,40.034332275390625
2007-08-27,39.54294204711914
2007-08-28,38.58906936645508
2007-08-29,39.866676330566406
2007-08-30,39.843544006347656
2007-08-31,40.36964797973633
2007-09-04,41.103851318359375
2007-09-05,40.8841667175293
2007-09-06,41.50853729248047
2007-09-07,40.61824798583984
2007-09-10,40.55464172363281
2007-09-11,41.248382568359375
2007-09-12,41.53744125366211
2007-09-13,41.7975959777832
2007-09-14,41.9132080078125
2007-09-17,41.99993896484375
2007-09-18,43.271766662597656
2007-09-19,43.647560119628906
2007-09-20,43.61863327026367
2007-09-21,43.87834167480469
2007-09-24,43.79716873168945
2007-09-25,43.07841873168945
2007-09-26,43.20013427734375
2007-09-27,43.762413024902344
2007-09-28,43.35666275024414
2007-10-01,44.11017990112305
2007-10-02,43.42042541503906
2007-10-03,43.16537857055664
2007-10-04,43.32766342163086
2007-10-05,43.53633499145508
2007-10-08,43.0958137512207
2007-10-09,43.96526336669922
2007-10-10,44.533321380615234
2007-10-11,44.31304168701172
2007-10-12,44.73038482666016
2007-10-15,45.0955696105957
2007-10-16,45.211483001708984
2007-10-17,44.92167282104492
2007-10-18,45.269439697265625
2007-10-19,43.12479782104492
2007-10-22,42.6320915222168
2007-10-23,43.240726470947266
2007-10-24,43.52473449707031
2007-10-25,43.93629837036133
2007-10-26,44.60285568237305
2007-10-29,44.81732940673828
2007-10-30,43.29290390014648
2007-10-31,44.457969665527344
2007-11-01,43.15376663208008
2007-11-02,43.96526336669922
2007-11-05,43.6116943359375
2007-11-06,45.06657791137695
2007-11-07,43.21175003051758
2007-11-08,43.96526336669922
2007-11-09,43.15376663208008
2007-11-12,41.067100524902344
2007-11-13,42.51618957519531
2007-11-14,42.45241165161133
2007-11-15,41.038124084472656
2007-11-16,42.11624526977539
2007-11-19,41.41485977172851
2007-11-20,42.74802780151367
2007-11-21,41.82061004638672
2007-11-23,42.921932220458984
2007-11-26,41.43807220458984
2007-11-27,40.98015213012695
2007-11-28,41.994510650634766
2007-11-29,42.458229064941406
2007-11-30,42.585731506347656
2007-12-03,42.74802780151367
2007-12-04,42.31330871582031
2007-12-05,43.24652099609375
2007-12-06,44.42897415161133
2007-12-07,44.156551361083984
2007-12-10,44.60285568237305
2007-12-11,43.50157165527344
2007-12-12,44.92167282104492
2007-12-13,45.031795501708984
2007-12-14,44.31304168701172
2007-12-17,43.51894760131836
2007-12-18,43.93629837036133
2007-12-19,44.35941696166992
2007-12-20,44.92167282104492
2007-12-21,46.08332443237305
2007-12-24,46.29254531860352
2007-12-26,46.80975341796875
2007-12-27,46.3157958984375
2007-12-28,46.70515823364258
2007-12-31,46.112396240234375
2008-01-02,46.199562072753906
2008-01-03,46.745811462402344
2008-01-04,45.03732681274414
2008-01-07,44.862979888916016
2008-01-08,44.07844924926758
2008-01-09,44.6595573425293
2008-01-10,44.47361755371094
2008-01-11,43.93317031860352
2008-01-14,44.80485153198242
2008-01-15,42.95107650756836
2008-01-16,41.52147674560547
2008-01-17,39.95242691040039
2008-01-18,40.03962707519531
2008-01-22,38.90641784667969
2008-01-23,39.26671600341797
2008-01-24,40.64980697631836
2008-01-25,39.92340087890625
2008-01-28,40.8299560546875
2008-01-29,41.2890510559082
2008-01-30,40.771854400634766
2008-01-31,40.44639587402344
2008-02-01,41.46338653564453
2008-02-04,41.492435455322266
2008-02-05,39.778106689453125
2008-02-06,39.23186492919922
2008-02-07,40.0047607421875
2008-02-08,40.5916862487793
2008-02-11,41.63772964477539
2008-02-12,41.614479064941406
2008-02-13,42.62564849853515
2008-02-14,42.25953674316406
2008-02-15,42.335079193115234
2008-02-19,43.72977066040039
2008-02-20,44.2527961730957
2008-02-21,43.03822708129883
2008-02-22,43.52638244628906
2008-02-25,44.769989013671875
2008-02-26,45.53126525878906
2008-02-27,44.93852615356445
2008-02-28,45.711429595947266
2008-02-29,44.19468688964844
2008-03-03,44.74674224853515
2008-03-04,43.87507629394531
2008-03-05,44.97921371459961
2008-03-06,44.07844924926758
2008-03-07,42.8638916015625
2008-03-10,42.335079193115234
2008-03-11,44.5142936706543
2008-03-12,43.52638244628906
2008-03-13,44.2527961730957
2008-03-14,43.44502258300781
2008-03-17,41.92827224731445
2008-03-18,43.75883483886719
2008-03-19,41.08565139770508
2008-03-20,41.268062591552734
2008-03-24,41.99074172973633
2008-03-25,42.410362243652344
2008-03-26,43.33118438720703
2008-03-27,42.894073486328125
2008-03-28,42.77750778198242
2008-03-31,43.162166595458984
2008-04-01,43.97224426269531
2008-04-02,44.5842170715332
2008-04-03,44.6890983581543
2008-04-04,45.056243896484375
2008-04-07,45.29522705078125
2008-04-08,45.80808639526367
2008-04-09,45.89549255371094
2008-04-10,45.80808639526367
2008-04-11,45.1670036315918
2008-04-14,46.204376220703125
2008-04-15,46.44916534423828
2008-04-16,48.0227165222168
2008-04-17,47.98191452026367
2008-04-18,48.71626281738281
2008-04-21,49.26990509033203
2008-04-22,49.293216705322266
2008-04-23,48.908565521240234
2008-04-24,47.62642288208008
2008-04-25,48.302452087402344
2008-04-28,48.384056091308594
2008-04-29,47.294212341308594
2008-04-30,47.643890380859375
2008-05-01,46.600685119628906
2008-05-02,47.48069381713867
2008-05-05,48.16842269897461
2008-05-06,49.44475555419922
2008-05-07,48.52392578125
2008-05-08,49.49717712402344
2008-05-09,49.40395736694336
2008-05-12,49.13003158569336
2008-05-13,49.93429946899414
2008-05-14,49.36315155029297
2008-05-15,50.01588821411133
2008-05-16,51.840057373046875
2008-05-19,52.16062927246094
2008-05-20,52.67929458618164
2008-05-21,51.898345947265625
2008-05-22,51.140682220458984
2008-05-23,50.27233123779297
2008-05-27,49.945953369140625
2008-05-28,51.00083923339844
2008-05-29,49.60792922973633
2008-05-30,50.120792388916016
2008-06-02,50.41801834106445
2008-06-03,49.334014892578125
2008-06-04,48.59969711303711
2008-06-05,51.13486862182617
2008-06-06,50.13246154785156
2008-06-09,51.60693359375
2008-06-10,50.33641815185547
2008-06-11,50.645320892333984
2008-06-12,49.87602233886719
2008-06-13,50.470489501953125
2008-06-16,50.65114974975586
2008-06-17,51.4903678894043
2008-06-18,51.688533782958984
2008-06-19,50.4471549987793
2008-06-20,50.10707092285156
2008-06-23,52.087989807128906
2008-06-24,51.10044860839844
2008-06-25,50.907623291015625
2008-06-26,50.53948211669922
2008-06-27,50.983612060546875
2008-06-30,51.70232391357422
2008-07-01,51.91854476928711
2008-07-02,50.352500915527344
2008-07-03,49.61039352416992
2008-07-07,48.365745544433594
2008-07-08,47.565216064453125
2008-07-09,46.65948486328125
2008-07-10,48.09109115600586
2008-07-11,47.798946380615234
2008-07-14,48.11448287963867
2008-07-15,46.08684539794922
2008-07-16,44.90060806274414
2008-07-17,44.16434860229492
2008-07-18,44.9356689453125
2008-07-21,46.2796630859375
2008-07-22,44.74284744262695
2008-07-23,43.118385314941406
2008-07-24,43.0131950378418
2008-07-25,43.13005828857422
2008-07-28,43.29952621459961
2008-07-29,42.78530502319336
2008-07-30,45.33302688598633
2008-07-31,43.47483444213867
2008-08-01,43.468990325927734
2008-08-04,41.423805236816406
2008-08-05,41.73350524902344
2008-08-06,42.68597412109375
2008-08-07,42.18927764892578
2008-08-08,41.47639465332031
2008-08-11,41.4588508605957
2008-08-12,41.48225784301758
2008-08-13,42.94890975952149
2008-08-14,42.160057067871094
2008-08-15,41.37123107910156
2008-08-18,40.845306396484375
2008-08-19,42.3120002746582
2008-08-20,43.53326797485352
2008-08-21,44.62599182128906
2008-08-22,43.60337829589844
2008-08-25,43.036582946777344
2008-08-26,43.913089752197266
2008-08-27,44.608421325683594
2008-08-28,43.825439453125
2008-08-29,43.62090301513672
2008-09-02,41.225128173828125
2008-09-03,41.0673713684082
2008-09-04,40.144100189208984
2008-09-05,39.98047637939453
2008-09-08,39.70585250854492
2008-09-09,36.95943832397461
2008-09-10,38.414451599121094
2008-09-11,38.963741302490234
2008-09-12,40.27849197387695
2008-09-15,37.19320297241211
