Date,Adj Close
2005-02-25,17.9257
2005-02-28,17.8026
2005-03-01,17.8537
2005-03-02,17.8337
2005-03-03,17.9257
2005-03-04,18.206
2005-03-07,18.3361
2005-03-08,18.2133
2005-03-09,17.8891
2005-03-10,18.0049
2005-03-11,17.9257
2005-03-14,18.2013
2005-03-15,18.1241
2005-03-16,17.9594
2005-03-17,18.0603
2005-03-18,17.87
2005-03-21,17.8656
2005-03-22,17.5041
2005-03-23,17.4159
2005-03-24,17.6034
2005-03-28,17.6333
2005-03-29,17.4113
2005-03-30,17.6943
2005-03-31,17.8656
2005-04-01,17.9257
2005-04-04,17.9738
2005-04-05,18.0787
2005-04-06,18.0276
2005-04-07,18.1895
2005-04-08,18.0495
2005-04-11,18.2277
2005-04-12,18.3963
2005-04-13,18.2697
2005-04-14,18.0966
2005-04-15,17.779
2005-04-18,17.8473
2005-04-19,18.0966
2005-04-20,17.9391
2005-04-21,18.0966
2005-04-22,18.2133
2005-04-25,18.3361
2005-04-26,18.1023
2005-04-27,18.2376
2005-04-28,18.1595
2005-04-29,18.4162
2005-05-02,18.4654
2005-05-03,18.3736
2005-05-04,18.3889
2005-05-05,18.3206
2005-05-06,18.2751
2005-05-09,18.4299
2005-05-10,18.2925
2005-05-11,18.3788
2005-05-12,18.1704
2005-05-13,17.8764
2005-05-16,17.9894
2005-05-17,18.2013
2005-05-18,18.206
2005-05-19,18.3134
2005-05-20,18.3071
2005-05-23,18.2376
2005-05-24,18.2376
2005-05-25,18.2861
2005-05-26,18.3361
2005-05-27,18.4116
2005-05-31,18.4043
2005-06-01,18.643
2005-06-02,18.6194
2005-06-03,18.6775
2005-06-06,18.6629
2005-06-07,18.7039
2005-06-08,18.7422
2005-06-09,18.7593
2005-06-10,18.8277
2005-06-13,18.905
2005-06-14,18.9569
2005-06-15,18.8642
2005-06-16,18.8359
2005-06-17,18.9168
2005-06-20,18.9569
2005-06-21,18.9816
2005-06-22,19.1518
2005-06-23,19.2065
2005-06-24,19.0717
2005-06-27,19.1864
2005-06-28,19.3801
2005-06-29,19.3249
2005-06-30,19.3438
2005-07-01,19.5187
2005-07-05,19.5587
2005-07-06,19.2262
2005-07-07,19.3801
2005-07-08,19.6033
2005-07-11,19.7125
2005-07-12,19.7727
2005-07-13,19.8236
2005-07-14,19.6288
2005-07-15,19.6224
2005-07-18,19.6105
2005-07-19,19.6288
2005-07-20,19.7325
2005-07-21,19.3801
2005-07-22,19.4868
2005-07-25,19.4923
2005-07-26,19.5641
2005-07-27,19.6486
2005-07-28,19.7727
2005-07-29,19.7799
2005-08-01,19.5187
2005-08-02,19.9729
2005-08-03,20.0275
2005-08-04,19.9
2005-08-05,19.5587
2005-08-08,19.1562
2005-08-09,19.3594
2005-08-10,19.3546
2005-08-11,19.4721
2005-08-12,19.453
2005-08-15,19.5259
2005-08-16,19.2201
2005-08-17,19.2001
2005-08-18,19.2738
2005-08-19,19.3895
2005-08-22,19.5187
2005-08-23,19.6824
2005-08-24,19.5851
2005-08-25,19.7325
2005-08-26,19.7026
2005-08-29,19.7854
2005-08-30,19.7526
2005-08-31,19.9063
2005-09-01,20.2159
2005-09-02,20.2232
2005-09-06,20.4133
2005-09-07,20.4261
2005-09-08,20.2513
2005-09-09,20.4881
2005-09-12,20.4699
2005-09-13,20.2887
2005-09-14,20.366
2005-09-15,20.5552
2005-09-16,20.5856
2005-09-19,20.5217
2005-09-20,20.4453
2005-09-21,20.0904
2005-09-22,19.9811
2005-09-23,20.0275
2005-09-26,20.195
2005-09-27,20.2005
2005-09-28,20.4062
2005-09-29,20.6118
2005-09-30,20.5917
2005-10-03,20.8231
2005-10-04,20.4634
2005-10-05,19.8692
2005-10-06,19.6033
2005-10-07,19.7799
2005-10-10,19.4285
2005-10-11,19.4721
2005-10-12,19.1016
2005-10-13,18.6975
2005-10-14,18.9115
2005-10-17,19.1228
2005-10-18,18.802
2005-10-19,18.8524
2005-10-20,18.3553
2005-10-21,18.5982
2005-10-24,19.078
2005-10-25,19.1016
2005-10-26,18.8695
2005-10-27,18.6565
2005-10-28,19.0297
2005-10-31,19.2738
2005-11-01,18.8941
2005-11-02,18.9679
2005-11-03,18.9569
2005-11-04,18.9287
2005-11-07,18.8814
2005-11-08,18.876
2005-11-09,19.0407
2005-11-10,18.9515
2005-11-11,18.7794
2005-11-14,18.6565
2005-11-15,18.6893
2005-11-16,18.8642
2005-11-17,19.1408
2005-11-18,19.1016
2005-11-21,19.1463
2005-11-22,19.1463
2005-11-23,19.3839
2005-11-25,19.4604
2005-11-28,19.3839
2005-11-29,19.4332
2005-11-30,19.2439
2005-12-01,19.3174
2005-12-02,19.3493
2005-12-05,19.3376
2005-12-06,19.2793
2005-12-07,19.1864
2005-12-08,19.3895
2005-12-09,19.6105
2005-12-12,19.4285
2005-12-13,19.7125
2005-12-14,19.9356
2005-12-15,19.9811
2005-12-16,19.7998
2005-12-19,19.5387
2005-12-20,19.5705
2005-12-21,19.3895
2005-12-22,19.4777
2005-12-23,19.5112
2005-12-27,19.4777
2005-12-28,19.3801
2005-12-29,19.3438
2005-12-30,19.239
2006-01-03,19.6105
2006-01-04,19.6416
2006-01-05,19.5112
2006-01-06,19.7197
2006-01-09,19.596
2006-01-10,19.6288
2006-01-11,19.596
2006-01-12,19.596
2006-01-13,19.7325
2006-01-17,19.941
2006-01-18,19.9857
2006-01-19,20.1633
2006-01-20,20.0464
2006-01-23,20.0155
2006-01-24,20.195
2006-01-25,19.9164
2006-01-26,19.7398
2006-01-27,19.85
2006-01-30,19.7125
2006-01-31,19.7026
2006-02-01,19.7589
2006-02-02,19.4994
2006-02-03,19.4012
2006-02-06,19.5187
2006-02-07,19.4012
2006-02-08,19.3938
2006-02-09,19.4658
2006-02-10,19.4777
2006-02-13,19.453
2006-02-14,19.4332
2006-02-15,19.4658
2006-02-16,19.618
2006-02-17,19.7955
2006-02-21,19.8236
2006-02-22,19.9
2006-02-23,19.8755
2006-02-24,19.9356
2006-02-27,20.0956
2006-02-28,19.9611
2006-03-01,19.9063
2006-03-02,19.8936
2006-03-03,19.7955
2006-03-06,19.4777
2006-03-07,19.3839
2006-03-08,19.3656
2006-03-09,19.3101
2006-03-10,19.4332
2006-03-13,19.4604
2006-03-14,19.668
2006-03-15,19.7955
2006-03-16,19.9
2006-03-17,19.7026
2006-03-20,19.4148
2006-03-21,19.269
2006-03-22,19.3594
2006-03-23,19.3376
2006-03-24,19.2954
2006-03-27,19.17
2006-03-28,19.0888
2006-03-29,19.2065
2006-03-30,19.0352
2006-03-31,18.8941
2006-04-03,18.9168
2006-04-04,19.1228
2006-04-05,19.3037
2006-04-06,19.0652
