,0
2009-02-27,83.40200478895552
2009-03-02,83.40756872957368
2009-03-03,83.47539473145987
2009-03-04,83.34168952438307
2009-03-05,83.30000068280653
2009-03-06,83.18624085621597
2009-03-09,83.15850593501855
2009-03-10,83.08462807191007
2009-03-11,83.31021804442096
2009-03-12,83.05451417372872
2009-03-13,82.72161979992849
2009-03-16,82.70886838467669
2009-03-17,82.64480272823901
2009-03-18,82.72315766860989
2009-03-19,82.76814943515633
2009-03-20,82.81067196746112
2009-03-23,82.84915591505776
2009-03-24,82.85814991909483
2009-03-25,82.85002624579523
2009-03-26,82.82006901055396
2009-03-27,82.80640520980155
2009-03-30,82.84149432017306
2009-03-31,82.83516031633972
2009-04-01,82.68832648578716
2009-04-02,82.70129094105646
2009-04-03,82.68351989560857
2009-04-06,82.68266229399019
2009-04-07,82.70777148217809
2009-04-08,82.76398070741836
2009-04-09,82.7128178587146
2009-04-10,82.70697033153938
2009-04-13,82.76280337303699
2009-04-14,82.73804519452135
2009-04-15,82.76810634201054
2009-04-16,82.75207545559485
2009-04-17,82.73994780904998
2009-04-20,82.77746136905107
2009-04-21,82.85130628631717
2009-04-22,82.85215884723843
2009-04-23,82.88605307533147
2009-04-24,82.9396807855644
2009-04-27,82.98518759242869
2009-04-28,83.04617443922918
2009-04-29,83.0586420197768
2009-04-30,83.04933955747637
2009-05-01,83.05765425378607
2009-05-04,82.92841703646131
2009-05-05,82.95386084375635
2009-05-06,82.93382878591315
2009-05-07,82.95869552164335
2009-05-08,82.85774404211254
2009-05-11,82.86286070220639
2009-05-12,82.88091350773207
2009-05-13,82.86028300328758
2009-05-14,82.94463467333856
2009-05-15,82.90208204155275
2009-05-18,82.89999957724338
2009-05-19,82.80474166994397
2009-05-20,82.80937255991657
2009-05-21,82.82877856774824
2009-05-22,82.82404719762872
2009-05-25,82.82206711102695
2009-05-26,82.83308722708937
2009-05-27,82.82893944538885
2009-05-28,82.86967821341553
2009-05-29,82.71385033689945
2009-06-01,82.65490090425587
2009-06-02,82.6298231026445
2009-06-03,82.63300887418859
2009-06-04,82.70490942450887
2009-06-05,82.60710604761495
2009-06-08,82.66976138833985
2009-06-09,82.65669512233058
2009-06-10,82.65985844040067
2009-06-11,82.61237536280106
2009-06-12,82.68621131859777
2009-06-15,82.57645114653945
2009-06-16,82.59625225205652
2009-06-17,82.44512094930488
2009-06-18,82.27470505530361
2009-06-19,82.2102052293745
2009-06-22,82.04387110058562
2009-06-23,81.82500990658455
2009-06-24,81.72130534292018
2009-06-25,81.69699447153354
2009-06-26,81.69228923149646
2009-06-29,81.79571661911011
2009-06-30,81.75061495743095
2009-07-01,81.74287391691296
2009-07-02,81.75400309038494
2009-07-03,81.62203666133814
2009-07-06,81.81799844062878
2009-07-07,81.94367751384733
2009-07-08,81.82132352215724
2009-07-09,81.96356708551052
2009-07-10,82.0721625951939
2009-07-13,81.81862745306071
2009-07-14,81.81404943692546
2009-07-15,81.4602721740735
2009-07-16,81.32359243589393
2009-07-17,81.22173771125416
2009-07-20,81.83593713694208
2009-07-21,81.66981763124049
2009-07-22,81.58751822961482
2009-07-23,81.67875691124384
2009-07-24,81.75721386760021
2009-07-27,81.85377751450966
2009-07-28,81.56045561599227
2009-07-29,81.49674748745585
2009-07-30,81.53373635992376
2009-07-31,81.57295146686096
2009-08-03,81.0034369350285
2009-08-04,81.01091431529206
2009-08-05,80.68853191603621
2009-08-06,80.91266118682857
2009-08-07,80.9014419193021
2009-08-10,80.73250864027361
2009-08-11,80.9182576003128
2009-08-12,80.44421711785876
2009-08-13,80.07733849199961
2009-08-14,80.22033566486387
2009-08-17,80.25412553950407
2009-08-18,79.90962199769402
2009-08-19,79.60177465173666
2009-08-20,79.73922213150804
2009-08-21,79.80582302892061
2009-08-24,79.83720101243449
2009-08-25,79.55170350849691
2009-08-26,79.03835949808608
2009-08-27,78.52882810248971
2009-08-28,79.0484855791071
2009-08-31,79.00552002943569
2009-09-01,78.7930168442175
2009-09-02,78.875627949925
2009-09-03,78.91883481063951
2009-09-04,77.00186619036558
2009-09-07,76.59637594988759
2009-09-08,76.79012998065232
2009-09-09,76.63709075073092
2009-09-10,76.42154076260009
2009-09-11,76.36328054855775
2009-09-14,76.65570876289782
2009-09-15,76.69974063239732
2009-09-16,76.91035456080101
2009-09-17,76.8224060168992
2009-09-18,76.72528709397204
2009-09-21,76.7345065077846
2009-09-22,76.6785537943062
2009-09-23,76.86916860850064
2009-09-24,76.87880950064434
2009-09-25,77.01862176032371
2009-09-28,76.99645573009086
2009-09-29,77.17360664284595
2009-09-30,77.18135605238841
2009-10-01,77.07323060310976
2009-10-02,77.19784853704326
2009-10-05,76.98163656482023
2009-10-06,77.00439443503964
2009-10-07,76.91466590489311
2009-10-08,76.68554552704838
2009-10-09,76.68520907707892
2009-10-12,76.81700790713516
2009-10-13,76.53050284858963
2009-10-14,76.47559990021975
2009-10-15,76.29161946184783
2009-10-16,76.0686560068127
2009-10-19,76.14231364649214
2009-10-20,76.35018357057594
2009-10-21,76.35545203416622
2009-10-22,76.44878466146893
2009-10-23,76.43425763282438
2009-10-26,76.5345843692678
2009-10-27,76.53049400212811
2009-10-28,76.7084470965472
2009-10-29,76.6045898582111
2009-10-30,76.70420869749051
2009-11-02,77.17562315281941
2009-11-03,77.24153973739818
2009-11-04,76.93404693932547
2009-11-05,76.92101198827932
2009-11-06,76.95728637771234
2009-11-09,77.08155222254275
2009-11-10,77.16319197401269
2009-11-11,77.15594962771306
2009-11-12,77.17942397253908
2009-11-13,77.32424693519512
2009-11-16,76.98128445130364
2009-11-17,77.06210461615352
2009-11-18,77.11168419480701
2009-11-19,77.15918441657462
2009-11-20,77.22034139522867
2009-11-23,76.76740624713614
2009-11-24,76.90314741267132
2009-11-25,77.37384937317508
2009-11-26,77.45399241252431
2009-11-27,77.54925488188752
2009-11-30,77.58070042109907
2009-12-01,77.97448866738338
2009-12-02,78.04744249324045
2009-12-03,78.10709413791751
2009-12-04,77.5340516824381
2009-12-07,77.52487603278136
2009-12-08,77.38363619920051
2009-12-09,77.04640606292588
2009-12-10,76.94065232183279
2009-12-11,76.72102273423354
2009-12-14,76.79677673855448
2009-12-15,76.54812740476096
2009-12-16,75.96160034603943
2009-12-17,75.99675037048516
2009-12-18,76.2752695750215
2009-12-21,75.93143462704136
2009-12-22,76.04861731654046
2009-12-23,76.07479873400708
2009-12-24,76.14462147724721
2009-12-25,75.64076540917405
2009-12-28,75.60947983628802
2009-12-29,76.15138602172324
2009-12-30,75.91625273441821
2009-12-31,75.76385987385531
2010-01-01,75.81951377068087
2010-01-04,75.75032060352352
2010-01-05,75.77292172253252
2010-01-06,75.63713423675944
2010-01-07,75.72986491400573
2010-01-08,75.82934766263061
2010-01-11,75.69052156713755
2010-01-12,75.73215716946433
2010-01-13,75.90568573392407
2010-01-14,76.02656369663585
2010-01-15,76.27059996462671
2010-01-18,76.33080310842713
2010-01-19,76.31784810443106
2010-01-20,76.42523936605235
2010-01-21,76.56282398191098
2010-01-22,76.74104423327242
2010-01-25,76.86903267531528
2010-01-26,76.76695269387827
2010-01-27,76.77363254103714
2010-01-28,76.8052661681207
2010-01-29,76.82136630002057
2010-02-01,76.85470801303813
2010-02-02,76.91056148138914
2010-02-03,76.98611030104779
2010-02-04,77.31682410155193
2010-02-05,77.55316639416995
2010-02-08,77.57952098177186
2010-02-09,77.27222099110867
2010-02-10,77.70160372669488
2010-02-11,77.77222161709324
2010-02-12,77.86441780472927
2010-02-15,78.05464596044547
2010-02-16,78.03747631789442
2010-02-17,78.28744533750553
2010-02-18,78.40037505003188
2010-02-19,78.09299514425906
2010-02-22,78.14691899200974
2010-02-23,78.10218580532894
2010-02-24,78.08619191929665
2010-02-25,78.07948123566536
2010-02-26,78.23522161143029
2010-03-01,78.1004898754641
2010-03-02,78.26734344179022
2010-03-03,78.3403714885745
2010-03-04,78.34305064754686
2010-03-05,78.15338594202821
2010-03-08,78.27431127752268
2010-03-09,78.38737109247353
2010-03-10,78.41740295174225
2010-03-11,78.40598204469522
2010-03-12,78.37993948556591
2010-03-15,78.45420125967081
2010-03-16,78.55540436695684
2010-03-17,78.66660371470608
2010-03-18,78.72018676818237
2010-03-19,78.39112625871806
2010-03-22,78.62865563654834
2010-03-23,79.02194810148927
2010-03-24,79.15511314910702
2010-03-25,79.43539476315561
2010-03-26,79.26033665149687
2010-03-29,79.3604187988642
2010-03-30,79.39834429787874
2010-03-31,79.2429723122395
2010-04-01,79.27018567279129
2010-04-02,79.06484160636646
2010-04-05,79.02408644971332
2010-04-06,79.23454916974659
2010-04-07,78.59798013562666
2010-04-08,78.75171167684255
2010-04-09,78.6699212145321
2010-04-12,78.5051276097147
2010-04-13,78.80644625544532
2010-04-14,78.95785294140133
2010-04-15,78.94964412576199
2010-04-16,78.75085968297171
2010-04-19,78.71882977844008
2010-04-20,78.38291632884764
2010-04-21,78.37304383064684
2010-04-22,78.03474035755022
2010-04-23,77.8595517844367
2010-04-26,77.82921630402605
2010-04-27,77.80609608904774
2010-04-28,77.50492108295927
2010-04-29,77.34622223507927
2010-04-30,77.18726976719984
2010-05-03,76.97796318065075
2010-05-04,76.98559081620373
2010-05-05,76.60558433074269
2010-05-06,76.91783214713274
2010-05-07,77.42912474952468
2010-05-10,77.63459108230197
2010-05-11,77.7631902724089
2010-05-12,77.71502907741336
2010-05-13,77.83237263252293
2010-05-14,77.8339115041105
2010-05-17,77.89175223722437
2010-05-18,77.86118888417043
2010-05-19,77.8037313632649
2010-05-20,77.93131260199497
2010-05-21,78.24026374429369
2010-05-24,78.24291761744942
2010-05-25,78.16990373986995
2010-05-26,78.26493117097093
2010-05-27,78.10952119686661
2010-05-28,78.60014590191162
2010-05-31,78.93709236814047
2010-06-01,78.99484397754858
2010-06-02,78.89307805190671
2010-06-03,79.34889281080049
2010-06-04,79.33595530919305
2010-06-07,79.9278462903398
2010-06-08,79.76952587651171
2010-06-09,79.71190747865903
2010-06-10,79.89222050510017
2010-06-11,80.34493091175756
2010-06-14,80.14380649675134
2010-06-15,80.15028255219858
2010-06-16,80.31453376269543
2010-06-17,80.64108573602026
2010-06-18,80.71357492672497
2010-06-21,80.71131193959575
2010-06-22,80.53354879211882
2010-06-23,80.601556482699
2010-06-24,80.6083394292396
2010-06-25,80.51528868242167
2010-06-28,80.2542891260798
2010-06-29,80.31788537085824
2010-06-30,80.2786097005022
2010-07-01,80.30267451397339
2010-07-02,80.49583857781141
2010-07-05,80.41994309919822
2010-07-06,80.58832771925135
2010-07-07,80.70306008337994
2010-07-08,80.8383050392505
2010-07-09,80.83341565818071
2010-07-12,81.04979380463179
2010-07-13,81.07432562805283
2010-07-14,81.09139565405107
2010-07-15,81.21213070377033
2010-07-16,81.20578749550509
2010-07-19,81.35821468600581
2010-07-20,81.36961717217699
2010-07-21,81.42963996946584
2010-07-22,81.50174405046752
2010-07-23,81.66322468909661
2010-07-26,81.68385196200111
2010-07-27,81.7228963014077
2010-07-28,81.63312098703473
2010-07-29,81.56781229167615
2010-07-30,81.31399027393437
2010-08-02,81.3745413387658
2010-08-03,81.39807088101333
2010-08-04,81.20405216493361
2010-08-05,80.91364709798083
2010-08-06,81.07460800484209
2010-08-09,81.1767568228252
2010-08-10,81.19365679849719
2010-08-11,81.34510991494898
2010-08-12,81.8027535043762
2010-08-13,81.73123540511934
2010-08-16,81.75157166875687
2010-08-17,81.71721023900159
2010-08-18,81.8791381746872
2010-08-19,81.92767084318972
2010-08-20,81.76194341809375
2010-08-23,81.71884253398721
2010-08-24,81.74025171768821
2010-08-25,81.7662999105231
2010-08-26,81.72512613606435
2010-08-27,81.50467450680473
2010-08-30,81.80501376602517
2010-08-31,81.72227913631515
2010-09-01,81.75349604962504
2010-09-02,82.05333292891056
2010-09-03,82.13121908643268
2010-09-06,81.98588513736523
2010-09-07,82.06144429267678
2010-09-08,82.01565594529337
2010-09-09,82.02208321596044
2010-09-10,81.9660246101817
2010-09-13,81.90427624790192
2010-09-14,81.98948568730114
2010-09-15,82.00829081168413
2010-09-16,82.04614121045054
2010-09-17,82.0124443222809
2010-09-20,81.97506317342197
2010-09-21,82.1000157534924
2010-09-22,82.04910228035472
2010-09-23,82.05471131996417
2010-09-24,82.11543134484972
2010-09-27,82.23896481652687
2010-09-28,82.19671750079046
2010-09-29,82.20759189372635
2010-09-30,82.1365535745446
2010-10-01,82.05852994298795
2010-10-04,82.0575974476875
2010-10-05,82.11778046922343
2010-10-06,82.2210658756215
2010-10-07,82.14611451893535
2010-10-08,82.12137010609806
2010-10-11,82.191832710201
2010-10-12,82.2029899008219
2010-10-13,82.20312203675824
2010-10-14,82.257008571223
2010-10-15,82.29332904517445
2010-10-18,82.15699129858048
2010-10-19,82.29643505709502
2010-10-20,82.52307975269699
2010-10-21,82.61201252968313
2010-10-22,82.46685997395619
2010-10-25,82.48985777851668
2010-10-26,82.44521326446518
2010-10-27,82.41006082635364
2010-10-28,82.36890095339001
2010-10-29,82.48780450167756
2010-11-01,82.44734474833871
2010-11-02,82.44021912994869
2010-11-03,82.59444671173294
2010-11-04,82.49672208261032
2010-11-05,82.50593483776078
2010-11-08,82.38777045817561
2010-11-09,82.37951095906277
2010-11-10,81.69459636297648
2010-11-11,81.45711797745788
2010-11-12,81.38589198867301
2010-11-15,81.42509608592762
2010-11-16,81.31875147156045
2010-11-17,81.39107290952636
2010-11-18,81.50774330518061
2010-11-19,81.57025641884853
2010-11-22,81.34214814948825
2010-11-23,81.26249674329216
2010-11-24,81.25419833051933
2010-11-25,81.37354074897387
2010-11-26,81.37512640135756
2010-11-29,81.30237270956545
2010-11-30,81.25715638331515
2010-12-01,81.26414040030156
2010-12-02,81.40041698208373
2010-12-03,81.59886052726107
2010-12-06,81.57270885483572
2010-12-07,81.53452592674942
2010-12-08,81.54788021584972
2010-12-09,81.46114246809893
2010-12-10,81.44184302888779
2010-12-13,81.34226323582823
2010-12-14,81.35490026359564
2010-12-15,81.32458376145064
2010-12-16,81.26829465221881
2010-12-17,81.32472744970883
2010-12-20,81.15869453345465
2010-12-21,81.13024931920431
2010-12-22,81.17084255167075
2010-12-23,81.12793520831602
2010-12-24,81.16715382771072
2010-12-27,81.12485259021457
2010-12-28,81.15689141724971
2010-12-29,81.23840418973475
2010-12-30,81.24340008000367
2010-12-31,81.24327209670689
2011-01-03,81.23980286819389
2011-01-04,81.27620016641075
2011-01-05,81.2348511464593
2011-01-06,81.21587546608723
2011-01-07,81.12859797805699
2011-01-10,81.11674637351913
2011-01-11,81.02735195390217
2011-01-12,81.03775641727505
2011-01-13,81.01350842929516
2011-01-14,81.03953206800108
2011-01-17,81.0408821081744
2011-01-18,80.99618637348738
2011-01-19,80.96641560043021
2011-01-20,80.90552970738685
2011-01-21,80.90391521289439
2011-01-24,80.89448175534214
2011-01-25,80.87129643359191
2011-01-26,80.85841307493547
2011-01-27,80.9422319368584
2011-01-28,80.92314665061822
2011-01-31,80.58412404372716
2011-02-01,80.68997064553662
2011-02-02,80.63014182540202
2011-02-03,80.81893151925955
2011-02-04,80.83976054383672
2011-02-07,80.73296208334698
2011-02-08,79.64621791373578
2011-02-09,79.5429691395309
2011-02-10,79.43641923363641
2011-02-11,79.11844223043097
2011-02-14,79.19266188214144
2011-02-15,79.2342348663194
2011-02-16,79.30265966891588
2011-02-17,79.08268775755089
2011-02-18,79.19039760101313
2011-02-21,79.25869037668389
2011-02-22,79.2257019310041
2011-02-23,78.29174909668085
2011-02-24,77.70036562251663
2011-02-25,77.41149911642106
2011-02-28,77.32874862364794
2011-03-01,77.41213684526174
2011-03-02,77.40026089813922
2011-03-03,77.32835348998618
2011-03-04,77.61067069290574
2011-03-07,77.51776802703527
2011-03-08,77.32289250442547
2011-03-09,77.23902063249683
2011-03-10,77.30724135498865
2011-03-11,77.56399943557662
2011-03-14,77.3935266809566
2011-03-15,77.18372392841786
2011-03-16,76.51556080457092
2011-03-17,76.58567316261255
2011-03-18,76.62596069495855
2011-03-21,76.20811179485601
2011-03-22,76.23116494307834
2011-03-23,76.33148053407544
2011-03-24,76.28168811377442
2011-03-25,76.2106155524552
2011-03-28,76.15849439469531
2011-03-29,76.0829192752222
2011-03-30,75.99815047333509
2011-03-31,76.37249855491483
2011-04-01,76.50695484810866
2011-04-04,76.04615196652027
2011-04-05,76.05004582009059
2011-04-06,76.0436638818542
2011-04-07,76.09746592676365
2011-04-08,76.13917272614584
2011-04-11,76.0681609122358
2011-04-12,75.29781551243533
2011-04-13,75.49246720072499
2011-04-14,75.45023813089466
2011-04-15,75.45911014205608
2011-04-18,75.53725161354855
2011-04-19,75.4452176928441
2011-04-20,75.38358274388051
2011-04-21,75.08958737306214
2011-04-22,74.95995092962241
2011-04-25,75.04085138974517
2011-04-26,74.81295818438059
2011-04-27,74.76526292934844
2011-04-28,74.95396458070682
2011-04-29,74.96536097137385
2011-05-02,74.88442213801709
2011-05-03,74.84434262623482
2011-05-04,74.67517234931607
2011-05-05,75.05572657309246
2011-05-06,74.73879522240347
2011-05-09,74.88860720394106
2011-05-10,74.90107029341058
2011-05-11,74.94448677827172
2011-05-12,75.1768731313699
2011-05-13,75.0304408474949
2011-05-16,74.98937570663416
2011-05-17,74.4791886557231
2011-05-18,74.5068532942835
2011-05-19,74.48739013447202
2011-05-20,74.52006343386584
2011-05-23,74.37551054807399
2011-05-24,74.42607092129882
2011-05-25,74.22773442474755
2011-05-26,74.68654199499768
2011-05-27,74.83625818549467
2011-05-30,74.91539883789193
2011-05-31,75.03960507681856
2011-06-01,75.1717035312903
2011-06-02,75.19571865976684
2011-06-03,74.93198333499296
2011-06-06,75.18091833537603
2011-06-07,74.2738032220486
2011-06-08,74.21421978480392
2011-06-09,74.10275499260915
2011-06-10,74.15528986105868
2011-06-13,74.34678345857311
2011-06-14,74.16135305679026
2011-06-15,74.32268589124416
2011-06-16,74.62457716754344
2011-06-17,74.74289952884249
2011-06-20,74.51264273708641
2011-06-21,74.57689110209506
2011-06-22,74.4134062371803
2011-06-23,74.43493855797695
2011-06-24,74.29243459292816
2011-06-27,74.35550722633008
2011-06-28,74.26977306830399
2011-06-29,74.218211390599
2011-06-30,74.12904618812343
2011-07-01,74.14466291370361
2011-07-04,74.18688492463701
2011-07-05,74.1993713716537
2011-07-06,74.19885222090402
2011-07-07,74.14687883061478
2011-07-08,74.05226563046293
2011-07-11,73.93162449903555
2011-07-12,74.26822152201144
2011-07-13,74.17681449350142
2011-07-14,74.13216907066248
2011-07-15,74.08577183182402
2011-07-18,74.1788259926555
2011-07-19,74.12043348241272
2011-07-20,74.15319248183474
2011-07-21,74.18255581426143
2011-07-22,73.89976305816727
2011-07-25,73.71391482034497
2011-07-26,73.67656405166917
2011-07-27,73.70693561100057
2011-07-28,73.86175826202502
2011-07-29,73.8546157409639
2011-08-01,73.93903057882622
2011-08-02,73.76099362365622
2011-08-03,74.13505782044751
2011-08-04,73.86659898184908
2011-08-05,75.15348755973656
2011-08-08,74.06683939777885
2011-08-09,76.11785887591638
2011-08-10,77.47029424174137
2011-08-11,78.27730238123051
2011-08-12,80.93849402385273
2011-08-15,79.59302061538517
2011-08-16,79.75537584506563
2011-08-17,79.90709477919638
2011-08-18,79.8712844408064
2011-08-19,79.94039053165416
2011-08-22,79.71056048483209
2011-08-23,79.5849341522929
2011-08-24,79.84650433518327
2011-08-25,79.69252102410906
2011-08-26,79.58444588395487
2011-08-29,79.40354522102173
2011-08-30,79.79579652476329
2011-08-31,79.74289150927781
2011-09-01,79.7205450981858
2011-09-02,79.7567012928078
2011-09-05,80.00803799770847
2011-09-06,79.79067136085483
2011-09-07,79.78361163686637
2011-09-08,80.03518041880928
2011-09-09,80.11153382679547
2011-09-12,80.2883668978442
2011-09-13,80.37138276597956
2011-09-14,80.28849987211565
2011-09-15,80.23520173834284
2011-09-16,80.24868172286776
2011-09-19,80.26794209621876
2011-09-20,80.23011521371576
2011-09-21,80.07834397111897
2011-09-22,80.41771145620903
2011-09-23,80.7095053667374
2011-09-26,80.73641220183742
2011-09-27,80.38005440206388
2011-09-28,80.14180449694184
2011-09-29,80.29467828453507
2011-09-30,80.35126503382521
2011-10-03,80.30645310477405
2011-10-04,80.44065612441683
2011-10-05,80.78286365653973
2011-10-06,80.60300090096905
2011-10-07,80.13601004976708
2011-10-10,80.2708348528553
2011-10-11,80.55009783443253
2011-10-12,80.5992772989633
2011-10-13,80.55152350242749
2011-10-14,80.54994525552152
2011-10-17,80.5606697467173
2011-10-18,80.22637670274743
2011-10-19,80.4457368673395
2011-10-20,80.24906970088533
2011-10-21,80.25129591704685
2011-10-24,80.25762082883946
2011-10-25,80.15939063874838
2011-10-26,80.3258895286783
2011-10-27,80.37099156345984
2011-10-28,80.77947484366804
2011-10-31,80.59954218539968
2011-11-01,80.86192812381107
2011-11-02,80.99192281796287
2011-11-03,81.31911193359579
2011-11-04,81.35636603510456
2011-11-07,81.38050246750313
2011-11-08,81.32467869821039
2011-11-09,81.34101325965139
2011-11-10,81.49262398954497
2011-11-11,81.45584412932627
2011-11-14,81.61374435326633
2011-11-15,81.53403958265794
2011-11-16,81.5593236936473
2011-11-17,81.65252394728148
2011-11-18,81.64097503880579
2011-11-21,81.63754862873094
2011-11-22,81.63053818487994
2011-11-23,81.81269546675217
2011-11-24,81.87673299780455
2011-11-25,81.88439297500375
2011-11-28,81.95201949524532
2011-11-29,82.29382899798013
2011-11-30,82.28315637452307
2011-12-01,82.08560761564233
