,H=5,H=6,H=7,H=8,H=9,H=10,H=11,H=12,H=13,H=14,H=15
2017-10-19,64.27132214897844,64.27304923616953,64.27339328704741,64.27353697354602,64.2735648604677,64.2735826806902,64.27358800997655,64.27358961731643,64.27359001497112,64.27359012823096,64.2735901899573
2017-10-20,64.17984977487782,64.18147089302413,64.1817758173553,64.18191829513121,64.18194643134544,64.18196134669381,64.18196528431075,64.18196643475979,64.18196682350873,64.18196693735383,64.18196699003224
2017-10-23,64.3504256161327,64.35205871628212,64.35235134248252,64.35251830322179,64.35254800400779,64.35256355850635,64.35256734993143,64.35256844839205,64.35256879281347,64.35256889712497,64.35256894437794
2017-10-24,64.54153383082527,64.54309033581747,64.54342645405039,64.54358963874294,64.54361817025772,64.54363294239872,64.5436370623252,64.54363822594561,64.5436385583505,64.5436386605156,64.54363871470754
2017-10-25,64.33938291039952,64.3406683306475,64.34094219578496,64.34108399151955,64.34111322052888,64.34112447753327,64.34112778393916,64.34112870551779,64.34112889175553,64.34112895750181,64.34112899561056
2017-10-26,64.49309003931248,64.4944237557541,64.49474110488575,64.49489448971644,64.49492437789218,64.49493766151423,64.49494161277683,64.49494274666537,64.49494293943782,64.49494302711753,64.49494307622793
2017-10-27,64.43347949775143,64.43482320184378,64.43509847818449,64.43527355273069,64.43531568486497,64.43533349520264,64.43533862991885,64.43534012968314,64.43534044485003,64.4353405749333,64.43534064573213
2017-10-30,63.88756734343725,63.889059390788674,63.889254569674016,63.889382604471315,63.8894042413077,63.88941529445089,63.88941802625827,63.889419020326244,63.88941918179818,63.8894192442722,63.88941927818257
2017-10-31,63.807642833642795,63.80882786929725,63.809070432995604,63.80921011266337,63.80923436140847,63.80924109916282,63.80924356749033,63.80924436097553,63.8092445429553,63.80924457345106,63.809244601441875
2017-11-01,63.8341787906279,63.83516542466807,63.83545286379978,63.83557316681977,63.83560786680075,63.83561753796742,63.83562086995398,63.83562171079412,63.835622045998754,63.835622080285724,63.8356221303224
2017-11-02,63.963588856100415,63.96483494211241,63.96511255313085,63.9652408928818,63.965275538879816,63.96528653344012,63.96528926968941,63.96529010189802,63.9652903355829,63.965290382064474,63.96529042349112
