,0
2009-02-27,85.62406081135113
2009-03-02,85.62469708565128
2009-03-03,85.65201458321208
2009-03-04,85.54196497737495
2009-03-05,85.54045099293423
2009-03-06,85.50232126854677
2009-03-09,85.44696386652484
2009-03-10,85.45228762334496
2009-03-11,85.60580397084068
2009-03-12,85.36585376946255
2009-03-13,85.1803537828412
2009-03-16,85.23945136824806
2009-03-17,85.26670485020466
2009-03-18,85.27935170983292
2009-03-19,85.35918949573447
2009-03-20,85.31649861137083
2009-03-23,85.41184755989649
2009-03-24,85.47861172066162
2009-03-25,85.49597128757298
2009-03-26,85.46504210005979
2009-03-27,85.41823146858405
2009-03-30,85.47150138333883
2009-03-31,85.4062441704211
2009-04-01,85.29117791729075
2009-04-02,85.31353540325094
2009-04-03,85.31462102184058
2009-04-06,85.37122862057961
2009-04-07,85.34904932794855
2009-04-08,85.48418619767672
2009-04-09,85.45777737272556
2009-04-10,85.43608575104867
2009-04-13,85.48223341497749
2009-04-14,85.44246310148769
2009-04-15,85.46223966975961
2009-04-16,85.42040489449954
2009-04-17,85.44509128336877
2009-04-20,85.42369514988866
2009-04-21,85.48307645241505
2009-04-22,85.50616368968596
2009-04-23,85.51577419828403
2009-04-24,85.48384956338914
2009-04-27,85.55026369778815
2009-04-28,85.56191473103864
2009-04-29,85.55482587647145
2009-04-30,85.56202333274368
2009-05-01,85.56642053514778
2009-05-04,85.45049643558222
2009-05-05,85.4805289641702
2009-05-06,85.5301344559484
2009-05-07,85.55311267843948
2009-05-08,85.52409956525871
2009-05-11,85.51946033129929
2009-05-12,85.56824815382265
2009-05-13,85.57974788686296
2009-05-14,85.63565508637218
2009-05-15,85.66019953536438
2009-05-18,85.6551656639274
2009-05-19,85.69874986497904
2009-05-20,85.7039065074823
2009-05-21,85.71340288776173
2009-05-22,85.7224482944779
2009-05-25,85.73036052293662
2009-05-26,85.7052335140082
2009-05-27,85.70470694129759
2009-05-28,85.78787892918938
2009-05-29,85.76758285167956
2009-06-01,85.73522495140746
2009-06-02,85.70699034055973
2009-06-03,85.7281127560643
2009-06-04,85.73789476182195
2009-06-05,85.61876695298385
2009-06-08,85.64945850260705
2009-06-09,85.68029236303
2009-06-10,85.64572629930286
2009-06-11,85.58727016266488
2009-06-12,85.6261527434582
2009-06-15,85.5049689290669
2009-06-16,85.45745062097983
2009-06-17,85.46419989060314
2009-06-18,85.4557582926463
2009-06-19,85.39283728544433
2009-06-22,85.22858765704491
2009-06-23,85.12213705754884
2009-06-24,85.0847089473767
2009-06-25,84.99142644481078
2009-06-26,84.83563253751328
2009-06-29,84.82454837341696
2009-06-30,84.82468773025722
2009-07-01,84.82510941858988
2009-07-02,84.87482760342748
2009-07-03,84.66072066813106
2009-07-06,84.85686330612658
2009-07-07,85.06267422776725
2009-07-08,85.1187457907179
2009-07-09,85.16264766301292
2009-07-10,85.18620567725557
2009-07-13,85.14656346101741
2009-07-14,85.21836261180187
2009-07-15,84.84361479530807
2009-07-16,84.89062244930268
2009-07-17,84.81628971646981
2009-07-20,84.92118665449927
2009-07-21,84.82297266970875
2009-07-22,84.81719683122255
2009-07-23,84.85881211821531
2009-07-24,84.87938097421541
2009-07-27,84.71720294507398
2009-07-28,84.38227149971512
2009-07-29,84.36986490521322
2009-07-30,84.48899747581818
2009-07-31,84.39533519258445
2009-08-03,84.03654937086303
2009-08-04,84.22088408604593
2009-08-05,84.08253906329156
2009-08-06,84.01315539740509
2009-08-07,84.11050617989791
2009-08-10,84.02519329080349
2009-08-11,84.1709771569491
2009-08-12,84.0066947902711
2009-08-13,83.78805761034715
2009-08-14,83.90175526776557
2009-08-17,83.84811346419589
2009-08-18,83.79131823232694
2009-08-19,83.35274583454934
2009-08-20,83.37216899838289
2009-08-21,83.36913001078732
2009-08-24,83.38507587775179
2009-08-25,83.29095314307799
2009-08-26,83.11630498721946
2009-08-27,82.84309728357238
2009-08-28,82.93735933294813
2009-08-31,83.13359547018048
2009-09-01,83.05774794853858
2009-09-02,83.2435866158847
2009-09-03,83.25755872302521
2009-09-04,82.47923182996432
2009-09-07,82.17468631888215
2009-09-08,82.20853197386269
2009-09-09,82.12078024807536
2009-09-10,82.18292978191539
2009-09-11,81.92407943237185
2009-09-14,82.1809524186315
2009-09-15,82.32638941590511
2009-09-16,82.73070092420713
2009-09-17,82.85950227808165
2009-09-18,82.80465717023596
2009-09-21,82.82243797120887
2009-09-22,82.7442122655022
2009-09-23,82.84794203880001
2009-09-24,82.85460601289914
2009-09-25,83.19888153188259
2009-09-28,83.13106401422328
2009-09-29,83.42313595675729
2009-09-30,83.41085884950672
2009-10-01,83.151097073763
2009-10-02,83.11867021292049
2009-10-05,83.17607435073323
2009-10-06,83.28756869765182
2009-10-07,83.23905340630736
2009-10-08,83.17276258561319
2009-10-09,83.27838830410548
2009-10-12,83.27329658258317
2009-10-13,82.79333537691336
2009-10-14,82.81035451794973
2009-10-15,82.85244930208027
2009-10-16,82.70233200346291
2009-10-19,82.70401980639903
2009-10-20,82.84026804023618
2009-10-21,82.85506552483187
2009-10-22,82.83021445893824
2009-10-23,82.8533476425615
2009-10-26,82.69623656289747
2009-10-27,82.66858883763881
2009-10-28,82.97850910578236
2009-10-29,83.01051582397587
2009-10-30,83.15931018918684
2009-11-02,83.41424348603971
2009-11-03,83.40745454690477
2009-11-04,83.34704509161254
2009-11-05,83.30899427412663
2009-11-06,83.14195407192115
2009-11-09,83.15055160202438
2009-11-10,83.18777881125001
2009-11-11,83.15148539170481
2009-11-12,83.23301636612193
2009-11-13,83.29721492586845
2009-11-16,83.2683785798648
2009-11-17,83.35516067571369
2009-11-18,83.33825491414841
2009-11-19,83.39579289085808
2009-11-20,83.41240131281657
2009-11-23,82.97953964509864
2009-11-24,83.07926676463123
2009-11-25,83.43711813085213
2009-11-26,83.51572352491777
2009-11-27,83.6672044102958
2009-11-30,83.31408667564689
2009-12-01,83.70405396904526
2009-12-02,83.63780086431827
2009-12-03,83.6595904233107
2009-12-04,82.90311745877614
2009-12-07,82.89392284304036
2009-12-08,82.81755041571124
2009-12-09,82.56793697819582
2009-12-10,82.46900290685932
2009-12-11,82.30750176473336
2009-12-14,82.35042385683403
2009-12-15,82.24067747364282
2009-12-16,82.04777759659233
2009-12-17,82.06291100535415
2009-12-18,82.15786538371323
2009-12-21,82.23478910772512
2009-12-22,82.40695976687442
2009-12-23,82.47629845424
2009-12-24,82.67769142905917
2009-12-25,82.88147100470188
2009-12-28,82.99133286156626
2009-12-29,82.95068395342427
2009-12-30,82.90364187772562
2009-12-31,82.76174803134336
2010-01-01,82.61366809490245
2010-01-04,82.59824172244439
2010-01-05,82.64635256154217
2010-01-06,82.53914586889566
2010-01-07,82.53117234446177
2010-01-08,82.56311686311409
2010-01-11,82.43984335312308
2010-01-12,82.37836825796848
2010-01-13,82.1384549743524
2010-01-14,82.04520897173269
2010-01-15,82.35063861632261
2010-01-18,82.46024783681261
2010-01-19,82.49231401458447
2010-01-20,82.51092194570371
2010-01-21,82.58152082542937
2010-01-22,82.77273716568045
2010-01-25,82.82792173639629
2010-01-26,82.70443786226191
2010-01-27,82.67356315661971
2010-01-28,82.75532411383834
2010-01-29,82.65504799937902
2010-02-01,82.64362346147874
2010-02-02,82.85192274509485
2010-02-03,82.71547024307732
2010-02-04,82.80377428017479
2010-02-05,83.47946203417973
2010-02-08,83.3215877304067
2010-02-09,83.16080351388818
2010-02-10,83.25342486044036
2010-02-11,83.23224090685896
2010-02-12,83.32293498840458
2010-02-15,83.42822586814579
2010-02-16,83.58169705855167
2010-02-17,83.68590035567733
2010-02-18,83.6595257105218
2010-02-19,83.40190915150838
2010-02-22,83.33716325798544
2010-02-23,83.31596653218298
2010-02-24,83.39364863957518
2010-02-25,83.46852376516387
2010-02-26,83.40355778734
2010-03-01,83.41011269461866
2010-03-02,83.60473427745609
2010-03-03,83.44824510623519
2010-03-04,83.46656455665317
2010-03-05,83.58301380725412
2010-03-08,83.6627903616786
2010-03-09,83.58560492717592
2010-03-10,83.21903358015165
2010-03-11,83.29926944000941
2010-03-12,83.31187178718092
2010-03-15,83.14626743356519
2010-03-16,83.14797985951621
2010-03-17,83.23730394220334
2010-03-18,83.27519869849168
2010-03-19,83.11812418054603
2010-03-22,83.2336025932777
2010-03-23,83.56794654649426
2010-03-24,83.64410938391202
2010-03-25,83.70331254521287
2010-03-26,83.56419631879966
2010-03-29,83.63725156628254
2010-03-30,83.61494400702843
2010-03-31,83.59059353865685
2010-04-01,83.57219400040339
2010-04-02,83.51329145226774
2010-04-05,83.44636040237692
2010-04-06,83.55511638662395
2010-04-07,83.3552943941083
2010-04-08,83.39183789383593
2010-04-09,83.17476782488795
2010-04-12,83.10372302037344
2010-04-13,83.20037814856828
2010-04-14,83.26432493840682
2010-04-15,83.29164638007983
2010-04-16,83.38997420818175
2010-04-19,83.39278688557751
2010-04-20,83.2307833571931
2010-04-21,83.17131713669964
2010-04-22,83.2115457601434
2010-04-23,83.10774902606089
2010-04-26,83.07568845731547
2010-04-27,83.03449441002151
2010-04-28,83.05694384596134
2010-04-29,83.07245975302664
2010-04-30,82.95429774066955
2010-05-03,82.84032386339865
2010-05-04,82.61403403902985
2010-05-05,82.08383610711306
2010-05-06,82.17741527366093
2010-05-07,82.30346922224638
2010-05-10,82.76501190611422
2010-05-11,83.0147565681628
2010-05-12,83.02427192981877
2010-05-13,83.2351001906947
2010-05-14,83.31525533490603
2010-05-17,83.6026117833674
2010-05-18,83.72777260284595
2010-05-19,83.90403055826448
2010-05-20,83.97004828784405
2010-05-21,83.92110076370957
2010-05-24,83.88892742886821
2010-05-25,83.8415976740819
2010-05-26,83.94400791844224
2010-05-27,83.91381530354333
2010-05-28,84.30514164603099
2010-05-31,84.36036204271755
2010-06-01,84.40094517137663
2010-06-02,84.33258151470724
2010-06-03,84.44893779076708
2010-06-04,84.37567434982506
2010-06-07,84.48376607090522
2010-06-08,84.40304169230821
2010-06-09,84.48735972548798
2010-06-10,84.5517752095534
2010-06-11,84.63976895932007
2010-06-14,84.28307034216822
2010-06-15,84.33750521717353
2010-06-16,84.36168461852212
2010-06-17,84.72683168647012
2010-06-18,84.74453634321553
2010-06-21,84.73297948062562
2010-06-22,84.56592459135538
2010-06-23,84.65857035341935
2010-06-24,84.72949880592829
2010-06-25,84.6777781419125
2010-06-28,84.50670191180012
2010-06-29,84.46771935080226
2010-06-30,84.37412055670964
2010-07-01,84.4165525591742
2010-07-02,84.54835847352652
2010-07-05,84.50090280164811
2010-07-06,84.5519950372385
2010-07-07,84.68358192504888
2010-07-08,84.82321032402834
2010-07-09,84.74838662426886
2010-07-12,84.73447752704021
2010-07-13,84.91649952234819
2010-07-14,84.9252401370211
2010-07-15,84.8859072422431
2010-07-16,84.88449382205307
2010-07-19,84.90630632010087
2010-07-20,84.8886908436293
2010-07-21,85.00963652873668
2010-07-22,85.08478084063918
2010-07-23,85.13561236304685
2010-07-26,85.05572944764718
2010-07-27,85.23727305999907
2010-07-28,85.20644277422467
2010-07-29,85.20683286479023
2010-07-30,85.03656787367932
2010-08-02,85.17924060505499
2010-08-03,85.18615144375514
2010-08-04,85.18730715865051
2010-08-05,85.1586518754841
2010-08-06,85.29081893832404
2010-08-09,85.29956907478197
2010-08-10,85.31208331421485
2010-08-11,85.39014376973087
2010-08-12,85.72448564779242
2010-08-13,85.66298066606434
2010-08-16,85.713227836678
2010-08-17,85.71244527550496
2010-08-18,85.7401039266262
2010-08-19,85.72359920979989
2010-08-20,85.58612368552396
2010-08-23,85.5925913106392
2010-08-24,85.58420761543027
2010-08-25,85.66944739476699
2010-08-26,85.6038221288945
2010-08-27,85.53286619415805
2010-08-30,85.76152447751541
2010-08-31,85.59174299592904
2010-09-01,85.6166249927092
2010-09-02,85.67375380533124
2010-09-03,85.8464412757215
2010-09-06,85.75812923625895
2010-09-07,85.92817219426207
2010-09-08,85.8805340018318
2010-09-09,85.9171009602805
2010-09-10,85.91076795796026
2010-09-13,85.94706945574201
2010-09-14,86.05779759696675
2010-09-15,86.12034219304756
2010-09-16,86.12380108717966
2010-09-17,86.12874298760508
2010-09-20,86.12792094675423
2010-09-21,86.1744184396677
2010-09-22,86.13136063739428
2010-09-23,86.1477105200148
2010-09-24,86.11663761998686
2010-09-27,86.18396856206653
2010-09-28,86.17154287674224
2010-09-29,86.16659147706572
2010-09-30,86.10491782014317
2010-10-01,86.04648704006989
2010-10-04,86.09298596884793
2010-10-05,86.1182737340837
2010-10-06,86.19830087502626
2010-10-07,86.08496622899747
2010-10-08,85.97777321140624
2010-10-11,86.05506900546766
2010-10-12,86.000660240577
2010-10-13,86.04243627502365
2010-10-14,86.09179583326755
2010-10-15,86.11535185677954
2010-10-18,86.03910275856225
2010-10-19,86.09236837080881
2010-10-20,86.18041730747039
2010-10-21,86.13240951674837
2010-10-22,85.97314119419079
2010-10-25,85.95088260347197
2010-10-26,85.93301540863152
2010-10-27,85.88564228684436
2010-10-28,85.90069657974576
2010-10-29,85.97765946720676
2010-11-01,85.94156780275138
2010-11-02,86.00510959610143
2010-11-03,86.0336320390105
2010-11-04,86.00617603309468
2010-11-05,85.95806590234633
2010-11-08,85.68588017955518
2010-11-09,85.64544208865162
2010-11-10,85.31073967956753
2010-11-11,85.20795085083198
2010-11-12,85.15903277700575
2010-11-15,85.21955025689756
2010-11-16,85.09328486540947
2010-11-17,85.14406497707463
2010-11-18,85.23953038380583
2010-11-19,85.32184394685387
2010-11-22,85.02037385052058
2010-11-23,84.98712508574641
2010-11-24,85.00937113568754
2010-11-25,85.06179388081004
2010-11-26,85.10667829062784
2010-11-29,85.01027472770679
2010-11-30,84.93009345693487
2010-12-01,84.94285026654448
2010-12-02,85.02870588278432
2010-12-03,85.1604421257975
2010-12-06,85.14622650137018
2010-12-07,85.13944358551497
2010-12-08,85.13531004420389
2010-12-09,85.1059909054823
2010-12-10,85.08473163243629
2010-12-13,85.06554479344874
2010-12-14,85.05019981955296
2010-12-15,85.05907585844325
2010-12-16,85.07956927959106
2010-12-17,85.07906619851073
2010-12-20,85.00764280943707
2010-12-21,84.95540725879933
2010-12-22,84.95797408763818
2010-12-23,84.90029564047781
2010-12-24,84.91191824052895
2010-12-27,84.9414683565349
2010-12-28,84.94115272564578
2010-12-29,85.0028741169417
2010-12-30,84.99461418747836
2010-12-31,84.94561492933308
2011-01-03,84.93996751102321
2011-01-04,84.94612013940235
2011-01-05,84.92073679074329
2011-01-06,84.91541451078642
2011-01-07,84.91630174171722
2011-01-10,84.91315842104066
2011-01-11,84.91426183769748
2011-01-12,84.90847858318476
2011-01-13,84.93822849450792
2011-01-14,84.93453427605834
2011-01-17,84.92372476380758
2011-01-18,84.89445003476888
2011-01-19,84.83294404768536
2011-01-20,84.74263999035972
2011-01-21,84.68753077177114
2011-01-24,84.6897533390161
2011-01-25,84.57204355318524
2011-01-26,84.50539803176864
2011-01-27,84.5525841423599
2011-01-28,84.56755276181018
2011-01-31,84.40349144078182
2011-02-01,84.42131308187709
2011-02-02,84.39440641198895
2011-02-03,84.4945600685899
2011-02-04,84.55333457201894
2011-02-07,84.46908495985794
2011-02-08,83.734801842366
2011-02-09,83.72869695796817
2011-02-10,83.59599047377183
2011-02-11,83.49012174706478
2011-02-14,83.4628202276385
2011-02-15,83.38437750728107
2011-02-16,83.38209351757152
2011-02-17,83.12072145254994
2011-02-18,82.9090611876298
2011-02-21,82.8602978717346
2011-02-22,82.84540970450688
2011-02-23,82.48415353637934
2011-02-24,81.70908164456463
2011-02-25,81.5941551863832
2011-02-28,81.58422882936355
2011-03-01,81.61514539396981
2011-03-02,81.30942526209401
2011-03-03,81.20146911564774
2011-03-04,81.27093363489422
2011-03-07,81.36477567946045
2011-03-08,81.14564896869356
2011-03-09,81.3260550083997
2011-03-10,81.10263741838567
2011-03-11,81.29830716188842
2011-03-14,81.33794466993287
2011-03-15,81.29690829159455
2011-03-16,80.46544402661524
2011-03-17,80.51522803273589
2011-03-18,80.47417441985795
2011-03-21,80.36020980711497
2011-03-22,80.25692392265184
2011-03-23,80.27318103061522
2011-03-24,80.20713346933518
2011-03-25,80.231044847425
2011-03-28,80.01683052828858
2011-03-29,79.93751998214242
2011-03-30,79.99778509296459
2011-03-31,80.13519947165636
2011-04-01,80.0398749406176
2011-04-04,79.76223172341986
2011-04-05,79.86066119524851
2011-04-06,79.55707686022576
2011-04-07,79.4926637233602
2011-04-08,79.51962075688061
2011-04-11,79.45040097525022
2011-04-12,79.14263776588176
2011-04-13,79.1615703952503
2011-04-14,79.18175749055077
2011-04-15,79.19306833254008
2011-04-18,79.11199959303386
2011-04-19,79.0978559873336
2011-04-20,79.14130337610801
2011-04-21,78.66208270320912
2011-04-22,78.61956240257062
2011-04-25,78.5853882623004
2011-04-26,78.57103643866719
2011-04-27,78.59133121846085
2011-04-28,78.62157731965435
2011-04-29,78.55054692650802
2011-05-02,78.59147100772074
2011-05-03,78.57842367558038
2011-05-04,78.61237849794782
2011-05-05,78.65119418655898
2011-05-06,78.77608034335341
2011-05-09,78.7990402136107
2011-05-10,78.67808553551741
2011-05-11,78.6813511944683
2011-05-12,78.76779128377161
2011-05-13,78.69616695655527
2011-05-16,78.61053193031704
2011-05-17,78.21853384392685
2011-05-18,78.15333913057269
2011-05-19,78.15183912654426
2011-05-20,78.16870905774968
2011-05-23,77.99489658116205
2011-05-24,78.0734222377206
2011-05-25,77.84317054634991
2011-05-26,77.95642541852028
2011-05-27,77.94987450201852
2011-05-30,77.82558046088013
2011-05-31,78.00618218208706
2011-06-01,78.11029471458929
2011-06-02,78.1946977860846
2011-06-03,77.99583824997208
2011-06-06,78.1842532349711
2011-06-07,77.9175170065557
2011-06-08,77.85769070507295
2011-06-09,77.84240579829456
2011-06-10,77.90098504774676
2011-06-13,78.05286553246842
2011-06-14,78.00047393154716
2011-06-15,78.02907528454335
2011-06-16,78.02925186458278
2011-06-17,77.90536470561766
2011-06-20,77.85511934211175
2011-06-21,77.86757633980906
2011-06-22,77.97219603669312
2011-06-23,78.0410004636781
2011-06-24,77.97156739317835
2011-06-27,78.09533155903135
2011-06-28,78.11582640099324
2011-06-29,78.20327707144301
2011-06-30,78.2870565157578
2011-07-01,78.29474984574092
2011-07-04,78.2508365084946
2011-07-05,78.30364621557825
2011-07-06,78.28032679870812
2011-07-07,78.17979495284906
2011-07-08,78.35111105592595
2011-07-11,78.29281591073189
2011-07-12,78.37452325796848
2011-07-13,78.34685624187976
2011-07-14,78.36923544604902
2011-07-15,78.39625003340124
2011-07-18,78.39287916031033
2011-07-19,78.26816909447048
2011-07-20,78.23767682716566
2011-07-21,78.19701697081129
2011-07-22,78.18910721349089
2011-07-25,78.20759335697545
2011-07-26,78.40879193146785
2011-07-27,78.54011729458932
2011-07-28,78.80428513241455
2011-07-29,78.80829236900617
2011-08-01,78.86547595333295
2011-08-02,78.85229788310079
2011-08-03,79.16197752121273
2011-08-04,79.26092823751712
2011-08-05,79.99789536448131
2011-08-08,79.47917804549292
2011-08-09,80.30249659835846
2011-08-10,81.33055261544926
2011-08-11,83.19473582187935
2011-08-12,84.65282488273851
2011-08-15,83.49305080074691
2011-08-16,83.50522520311749
2011-08-17,83.63259533015841
2011-08-18,83.63923855785987
2011-08-19,83.85790263032517
2011-08-22,83.83622894916375
2011-08-23,83.79161089391862
2011-08-24,83.99925667868426
2011-08-25,84.01631627151235
2011-08-26,84.0061381095745
2011-08-29,83.89128175317327
2011-08-30,84.10180549776112
2011-08-31,84.19140914170387
2011-09-01,84.16640954691157
2011-09-02,84.2268311164345
2011-09-05,84.50074031733887
2011-09-06,84.48559147773167
2011-09-07,84.54311120559255
2011-09-08,84.73471453412655
2011-09-09,84.5155817599269
2011-09-12,84.48789019220524
2011-09-13,84.55598854523261
2011-09-14,84.49404913082384
2011-09-15,84.53582181023016
2011-09-16,84.56925033911463
2011-09-19,84.49597377439952
2011-09-20,84.47086515462394
2011-09-21,84.41338577120843
2011-09-22,84.55315022845318
2011-09-23,84.67822145676085
2011-09-26,84.71351567318194
2011-09-27,84.45491080268084
2011-09-28,84.38449047222788
2011-09-29,84.31986210763624
2011-09-30,84.27650730337145
2011-10-03,84.19263401622285
2011-10-04,84.14719818567416
2011-10-05,84.76545714892846
2011-10-06,84.69025181080869
2011-10-07,84.69430033968261
2011-10-10,84.74183684176755
2011-10-11,84.73909033280833
2011-10-12,84.73780142846644
2011-10-13,84.75096048558063
2011-10-14,84.80585870790016
2011-10-17,84.77699101442748
2011-10-18,84.46883566846269
2011-10-19,84.67858900646819
2011-10-20,84.47772353090801
2011-10-21,84.51597933204798
2011-10-24,84.62267014469084
2011-10-25,84.62252284735085
2011-10-26,84.71276074644419
2011-10-27,84.8854492517001
2011-10-28,84.8579538818154
2011-10-31,84.60035933591575
2011-11-01,84.89598121025446
2011-11-02,84.97024893736362
2011-11-03,85.12731872939595
2011-11-04,85.18431419094726
2011-11-07,85.18740214179734
2011-11-08,85.19161309964497
2011-11-09,85.21118023706707
2011-11-10,85.17348858024725
2011-11-11,85.10023779340284
2011-11-14,85.21014489236134
2011-11-15,85.04765416197722
2011-11-16,85.0315414128118
2011-11-17,85.07953621637854
2011-11-18,85.01466876459799
2011-11-21,85.01984186989911
2011-11-22,84.95401027141082
2011-11-23,85.0747343159273
2011-11-24,85.24847005712213
2011-11-25,85.19288511905594
2011-11-28,85.19237302172297
2011-11-29,85.54115662427783
2011-11-30,85.6824106539818
2011-12-01,85.5111797357388
