,L=1,L=2,L=3,L=4
2008-10-31,83.75367240996408,82.72051314855803,81.8175522412148,81.94096078545385
2008-11-03,83.70353570434418,82.51535809280307,81.60854149584544,81.8937231748973
2008-11-04,83.6038657526727,82.4231969323888,81.59586514963144,81.62449579213875
2008-11-05,83.57345244290956,82.55208520981915,81.78935813088755,81.87063975410688
2008-11-06,83.53979879996196,82.31335836119288,81.85176771297357,81.7990002837762
2008-11-07,83.42193236122304,82.25565164910562,81.71309499230718,81.91650048065932
2008-11-10,83.61563516084735,82.29848425159884,81.88606501082528,82.09697776388875
2008-11-11,83.5060622850926,82.2546525504162,81.80507011896361,81.91002295911369
2008-11-12,83.44720817510125,82.06664268270488,81.60773045117394,81.81522306015951
2008-11-13,83.50433854917702,82.04498390476942,81.78549383446602,82.07431832490884
2008-11-14,83.52348851788172,81.94009327411247,81.67545743392434,81.8176197482544
2008-11-17,83.38150023938833,81.78507921448616,81.25183081103891,81.51220528074408
2008-11-18,83.4707433519919,81.88658765696752,81.31374076662011,81.60964488234198
2008-11-19,83.51155875472944,82.09882029196348,81.54912035217579,81.82389965309001
2008-11-20,83.66610060954879,82.35200980144208,81.83688643250487,81.8442645398531
2008-11-21,83.85661283561588,82.59228909503263,82.01383754749315,82.5633367861635
2008-11-24,84.03890231778121,82.95481523195136,82.58264095062438,83.19748944177044
2008-11-25,84.00916061958962,82.92789287469517,82.57713043728188,83.25862137976019
2008-11-26,83.91475847314055,82.87635024005539,82.56517168322529,83.32886003676846
2008-11-27,84.0354374793034,83.0339320219171,82.68052743422908,83.48301016002048
2008-11-28,84.07195011813467,83.08176337255325,82.88076701731603,83.49348724471459
2008-12-01,84.04909299362791,83.05457280245525,82.81165980065404,83.38639245456245
2008-12-02,84.15126259937628,83.42054482586954,82.95606140498077,83.16272127951606
2008-12-03,84.39468885554291,83.84124738168693,83.4064351736926,83.49818898049244
2008-12-04,84.37651234615196,83.76669393372684,83.35904281909494,83.58224495755144
2008-12-05,84.31083176104259,83.80351913834504,83.51527181190825,83.78113516215322
2008-12-08,84.46568516738684,83.9591657100119,83.73975005090864,83.90466584759993
2008-12-09,84.39345236892657,83.89839122447512,83.56565115122278,83.88130637861863
2008-12-10,84.29689364950441,83.71666569476025,83.49246443920254,83.69534551161308
2008-12-11,84.24994458756862,83.73305149463933,83.37408924083691,83.66658682130469
2008-12-12,84.20034080150943,83.90457109266926,83.51675245512462,83.79750708533624
2008-12-15,84.18537751292196,83.89782120223313,83.54098882496928,83.8156302749632
2008-12-16,84.13011034534868,83.81614948430135,83.50533035154471,83.80605568910808
2008-12-17,84.09283692069567,83.80968709953503,83.50074738654226,83.71995521568704
2008-12-18,84.00955453142764,83.7618065240331,83.53387966857451,83.81237816514152
2008-12-19,84.00812122187929,83.72376189641767,83.60270369901782,83.89290898777236
2008-12-22,83.9725678905625,83.77531101589487,83.51382047034109,83.79391117938454
2008-12-23,83.99906169566722,83.73475013369864,83.44299596524068,83.76210787486798
2008-12-24,83.99275239004605,83.69517187984395,83.40604452714481,83.72646317750495
2008-12-25,83.97061609627428,83.67810373424375,83.27992343354495,83.63709951878425
2008-12-26,83.96586358037652,83.6606439276679,83.29014229721527,83.68720651476572
2008-12-29,83.92761437930164,83.58609322683745,83.25733172531828,83.59019503686204
2008-12-30,83.91354662043615,83.6184249644007,83.25808680808112,83.59823083157586
2008-12-31,83.99960419215225,83.74262112546886,83.3766478178788,83.80518158664131
2009-01-01,83.87278862227454,83.62084180623707,83.23961375040065,83.70282888987103
2009-01-02,83.8869591220779,83.6033187339217,83.23957418374648,83.70691796465046
2009-01-05,83.9312676224822,83.57394534262079,83.30446875601754,83.7931324193371
2009-01-06,83.912761298531,83.58699350479529,83.38697018044444,83.92201952652707
2009-01-07,83.88210392896785,83.5751760985303,83.34000585125632,83.94007745013064
2009-01-08,83.78353078736426,83.50471505653222,83.20120627276148,83.6739809887163
2009-01-09,83.83481080979766,83.5157665084672,83.20974066293665,83.64096034605915
2009-01-12,83.87053643750218,83.49965060033675,83.20571137879897,83.68807698103838
2009-01-13,83.85882029167543,83.49123284726629,83.21573060742583,83.66761086590337
2009-01-14,83.8174565494656,83.47392940758373,83.10338778209471,83.58243901134126
2009-01-15,83.87963695612206,83.56193249762845,83.29580931796491,83.73020918682222
2009-01-16,83.85643271765423,83.65497898767492,83.37308304066632,83.79152519512778
2009-01-19,83.81970606239877,83.59390616854508,83.25104841208804,83.74513342420876
2009-01-20,83.82116665904907,83.57325973604671,83.24352578005006,83.76249083556631
2009-01-21,83.77490763732295,83.5779113224605,83.29009523572208,83.76642269326169
2009-01-22,83.76482466335739,83.64440295719446,83.39942632884795,83.77585585432271
2009-01-23,83.81208536184248,83.67756494221865,83.383973491607,83.79827598058469
2009-01-26,83.74485870606469,83.52280992579931,83.27675471541856,83.70517213454684
2009-01-27,83.73836561448547,83.56556158338438,83.25983328394848,83.66865079654625
2009-01-28,83.67982487776928,83.49280463216117,83.21731656830505,83.5499901746112
2009-01-29,83.69671876321473,83.47043101332225,83.18606139125738,83.5512699310209
2009-01-30,83.81963601553518,83.54964748247839,83.2619296756557,83.68255836405473
2009-02-02,83.7868688415652,83.61553994695936,83.2835054391575,83.79019716259296
2009-02-03,83.81988376092063,83.65452309312819,83.43565988362795,83.78839039877839
2009-02-04,83.85153191403167,83.71755967423015,83.36783364618627,83.74694857179833
2009-02-05,83.83853921463866,83.63840910583133,83.31281551500163,83.64894393810064
2009-02-06,83.72498767100858,83.49507532519902,83.23959442641069,83.64070074084586
2009-02-09,83.73004693919312,83.45830726881621,83.18603095237623,83.59956714048113
2009-02-10,83.73724211390433,83.4418323403984,83.17283109775543,83.57418725981503
2009-02-11,83.75661736531276,83.5322893659979,83.28068850766505,83.74645296623387
2009-02-12,83.70177976429635,83.47169449694162,83.22355937416734,83.69978103600391
2009-02-13,83.68942124761799,83.48212303257183,83.20220339323487,83.6781982801072
2009-02-16,83.67208591057013,83.43426571412925,83.08710130494327,83.59625870955657
2009-02-17,83.67665844094373,83.44052449235724,83.1121103884449,83.6145714772134
2009-02-18,83.64651893099018,83.37217894417259,83.11145696548289,83.61475151687654
2009-02-19,83.69953370524512,83.43732966882067,83.1224777152812,83.63773785215197
2009-02-20,83.6479746270325,83.38359572322886,83.07840830265114,83.60503127548377
2009-02-23,83.63629580929137,83.37357537140973,83.07096853645967,83.60638843549548
2009-02-24,83.69684591435977,83.40206107602232,83.10372650475526,83.59692537454242
2009-02-25,83.71847967305582,83.39225713902637,83.08825255811195,83.562465087862
2009-02-26,83.74824756185345,83.49117677295968,83.19049676496539,83.67095900321556
2009-02-27,83.72036859103895,83.40200478895552,83.00374687333095,83.47939886220078
2009-03-02,83.7434417318851,83.40756872957368,83.06225870260371,83.56263225177942
2009-03-03,83.79477832185661,83.47539473145987,83.35011916112097,83.83096902921096
2009-03-04,83.69571295238049,83.34168952438307,83.1609844319527,83.59121311643881
2009-03-05,83.67251937977294,83.30000068280653,83.17380447757564,83.55450249706705
2009-03-06,83.62887741385494,83.18624085621597,83.00768078273656,83.44459228350792
2009-03-09,83.58360726648843,83.15850593501855,82.94196634646292,83.41667344998677
2009-03-10,83.5536472682722,83.08462807191007,82.78635888814244,83.07925743917109
2009-03-11,83.6944265504263,83.31021804442096,82.949010155185,83.14243751212273
2009-03-12,83.52517457398507,83.05451417372872,82.70156610570098,82.88104038853626
2009-03-13,83.3042049329397,82.72161979992849,82.47945577449491,82.61137960386445
2009-03-16,83.23644959256548,82.70886838467669,82.49849277434929,82.62416545034354
2009-03-17,83.19837316664781,82.64480272823901,82.48010617146888,82.57216024274489
2009-03-18,83.18856810448713,82.72315766860989,82.45035305030429,82.56330404274156
2009-03-19,83.19953800305399,82.76814943515633,82.50417045221103,82.536193134874
2009-03-20,83.16921135387923,82.81067196746112,82.58827208385414,82.6359268120262
2009-03-23,83.1538533226584,82.84915591505776,82.55847580828161,82.63287484377533
2009-03-24,83.1977958942416,82.85814991909483,82.83120303097013,82.8673346559468
2009-03-25,83.1924500940421,82.85002624579523,82.70018736502962,82.83586162556101
2009-03-26,83.20863509990697,82.82006901055396,82.72823241365025,82.83587763163243
2009-03-27,83.12652311555682,82.80640520980155,82.74369373114084,82.83991833495702
2009-03-30,83.1509600464929,82.84149432017306,82.78490639028794,82.89368673185317
2009-03-31,83.09132082783836,82.83516031633972,82.83285180500091,82.9652056625565
2009-04-01,83.01889179948597,82.68832648578716,82.73918940395478,82.99544676888799
2009-04-02,82.96002715476259,82.70129094105646,82.81613388401885,82.96637346826489
2009-04-03,82.92441804296212,82.68351989560857,82.69004280936919,82.81390169298814
2009-04-06,82.90506605544229,82.68266229399019,82.69968202463231,82.9024015395023
2009-04-07,82.88275392140876,82.70777148217809,82.71424605429833,82.87011034092166
2009-04-08,82.89726534500205,82.76398070741836,82.64805017641227,82.88332984720526
2009-04-09,82.94531742291235,82.7128178587146,82.66981320862264,82.9344981718953
2009-04-10,82.91451835151403,82.70697033153938,82.67638891270327,82.89023676009823
2009-04-13,82.9394589370526,82.76280337303699,82.66298849931992,82.9930851107665
2009-04-14,82.97483678755833,82.73804519452135,82.70287201644524,82.97190569206218
2009-04-15,82.97597637421144,82.76810634201054,82.66872661817364,82.96221220560078
2009-04-16,83.01679702362789,82.75207545559485,82.6755344204968,83.00373969938461
2009-04-17,83.01129734281551,82.73994780904998,82.7288373675632,83.09521137403823
2009-04-20,83.01565906872072,82.77746136905107,82.824207237034,83.14407142433629
2009-04-21,83.02784990055238,82.85130628631717,82.8353446260658,83.10903354130174
2009-04-22,83.11075155757254,82.85215884723843,82.8344185054222,83.11583699253588
2009-04-23,83.1403756871716,82.88605307533147,82.87735821182346,83.17863421887992
2009-04-24,83.17233795519243,82.9396807855644,82.93972143719589,83.27220385225283
2009-04-27,83.20041443834789,82.98518759242869,82.9910413271976,83.24135246665163
2009-04-28,83.22556590853134,83.04617443922918,83.00691602508414,83.27248107057102
2009-04-29,83.25386149880755,83.0586420197768,83.0131410830955,83.2875939873195
2009-04-30,83.17266106383157,83.04933955747637,83.02250751429149,83.25165262724715
2009-05-01,83.17390720164158,83.05765425378607,82.98758618113617,83.27922099966175
2009-05-04,83.0959805760245,82.92841703646131,82.9166301797656,83.22712510034721
2009-05-05,83.09920848709253,82.95386084375635,82.94437561938035,83.24246876101918
2009-05-06,83.10722639147782,82.93382878591315,82.92482472284351,83.2301498128698
2009-05-07,83.11270514031035,82.95869552164335,83.06210290654447,83.34953202072528
2009-05-08,83.07167945922987,82.85774404211254,82.95149619969052,83.39812573710265
2009-05-11,83.12854592097139,82.86286070220639,82.96724498029846,83.34625576899315
2009-05-12,83.1616560788896,82.88091350773207,82.97358613976712,83.31571517761131
2009-05-13,83.14601191637738,82.86028300328758,82.9269153716163,83.20696611544251
2009-05-14,83.15881879030785,82.94463467333856,82.89774908714357,83.19519299979757
2009-05-15,83.18075802496651,82.90208204155275,82.88903247648184,83.17171302640824
2009-05-18,83.17456713987546,82.89999957724338,82.8317593756975,83.12312993880889
2009-05-19,83.11221478127425,82.80474166994397,82.76257579679003,83.02470133856325
2009-05-20,83.12147866762967,82.80937255991657,82.78054391174345,82.95757386357586
2009-05-21,83.16313568258974,82.82877856774824,82.78576957889784,82.99213611323518
2009-05-22,83.19938868043158,82.82404719762872,82.83118859821785,83.0254255915237
2009-05-25,83.15803685610051,82.82206711102695,82.83034698657154,83.01793141627597
2009-05-26,83.18868538516693,82.83308722708937,82.82998204234775,83.07016789186957
2009-05-27,83.19626720785962,82.82893944538885,82.88143404441125,82.93744759924239
2009-05-28,83.25933106664394,82.86967821341553,82.8170203100079,82.91411380851883
2009-05-29,83.22350679103116,82.71385033689945,82.73451630550669,82.88936869019942
2009-06-01,83.18553977683352,82.65490090425587,82.67396047763184,82.89688940188293
2009-06-02,83.14661715833637,82.6298231026445,82.65632721956854,82.84742901114778
2009-06-03,83.10647393784086,82.63300887418859,82.58571347158184,82.77043741682165
2009-06-04,83.13568460897477,82.70490942450887,82.66156313358296,82.95876486073213
2009-06-05,83.0870968938995,82.60710604761495,82.6636609193727,82.96226447159484
2009-06-08,83.07342393447695,82.66976138833985,82.67374298316487,82.99693514550243
2009-06-09,83.11657107513129,82.65669512233058,82.63491189759729,82.96791213856224
2009-06-10,83.10832883576079,82.65985844040067,82.59839806797201,82.97940454755962
2009-06-11,83.11553307077449,82.61237536280106,82.63764590225765,82.94257766677578
2009-06-12,83.10762129023641,82.68621131859777,82.64907777102293,82.99472767639298
2009-06-15,83.13289930274415,82.57645114653945,82.67550258992067,82.91551898513791
2009-06-16,83.02698729824219,82.59625225205652,82.63026690088728,82.72692879644926
2009-06-17,82.99481323407835,82.44512094930488,82.51794340260939,82.55065131568468
2009-06-18,82.85157508336832,82.27470505530361,82.33401668337575,82.36657014312634
2009-06-19,82.86647544236007,82.2102052293745,82.20491759525737,82.210844176038
2009-06-22,82.79018688353106,82.04387110058562,82.06311242625013,82.1061269536215
2009-06-23,82.73863445142032,81.82500990658455,81.90022046680726,81.88699518873813
2009-06-24,82.55239046146026,81.72130534292018,81.77504539525037,81.77220411492839
2009-06-25,82.50527984883983,81.69699447153354,81.74567095277429,81.9535626836589
2009-06-26,82.4829896133999,81.69228923149646,81.97771233991494,82.02200194756783
2009-06-29,82.23153566259654,81.79571661911011,82.06519612652468,82.03512597137927
2009-06-30,82.26459267677107,81.75061495743095,82.10013877864775,82.03646058239356
2009-07-01,82.24002128681654,81.74287391691296,82.07518376040606,82.02977008304218
2009-07-02,82.24403175978695,81.75400309038494,81.88240250617494,82.18199184305432
2009-07-03,82.31298857916403,81.62203666133814,82.10341648738083,82.32489841937068
2009-07-06,82.2145532766425,81.81799844062878,82.18576574462708,82.30320113397575
2009-07-07,82.3323934881814,81.94367751384733,82.00031281273209,82.20108614117161
2009-07-08,82.44615803655662,81.82132352215724,82.13800165302239,82.52981742684659
2009-07-09,82.40037705123339,81.96356708551052,82.40940610073298,82.45646728350663
2009-07-10,82.40837507607601,82.0721625951939,82.22218209261798,82.38246233937714
2009-07-13,82.50453800180844,81.81862745306071,82.1840384019026,82.33755978755374
2009-07-14,82.30994236354186,81.81404943692546,82.0324600977704,82.37406829707993
2009-07-15,82.38887844144914,81.4602721740735,82.0337676754441,82.32516813994984
2009-07-16,81.97608535860947,81.32359243589393,82.01023433371945,82.83051527057023
2009-07-17,81.83037135749677,81.22173771125416,82.3729974338839,82.80363485477497
2009-07-20,81.33094501150752,81.83593713694208,82.25068267148443,82.64976139756284
2009-07-21,82.07712332295536,81.66981763124049,82.19425323886821,82.66418790735806
2009-07-22,81.63052363324272,81.58751822961482,82.14431958372525,83.08009792710494
2009-07-23,81.48749726122011,81.67875691124384,82.41936771863982,82.96134904496869
2009-07-24,81.62869074891125,81.75721386760021,82.44298116100059,82.71829200195405
2009-07-27,81.67572113899371,81.85377751450966,82.37500928439815,82.72919389332237
2009-07-28,82.15885315071425,81.56045561599227,82.32357437688721,82.61959938726442
2009-07-29,81.8600278680373,81.49674748745585,82.23525727675978,82.58665748768324
2009-07-30,81.90427298355732,81.53373635992376,82.2682919267056,82.02144988460982
2009-07-31,81.88725404035914,81.57295146686096,81.76033666737914,81.9491959071559
2009-08-03,82.00339218827574,81.0034369350285,81.73879691504976,81.79400020860938
2009-08-04,80.67157054774326,81.01091431529206,81.28607452374466,81.99281398849992
2009-08-05,80.80093200618202,80.68853191603621,81.52079213263363,82.04976474254252
2009-08-06,80.64552853277256,80.91266118682857,81.59265874609184,81.9468761824596
2009-08-07,80.83483906463732,80.9014419193021,81.39499562089277,82.15137812507095
2009-08-10,80.91806539027262,80.73250864027361,81.6716574507963,81.62461833682923
2009-08-11,80.77915402039434,80.9182576003128,81.28334727157241,81.37993211953857
2009-08-12,80.8491826648405,80.44421711785876,80.88137591901078,81.60089855273863
2009-08-13,80.3936518741695,80.07733849199961,81.09902765166598,81.69164136881255
2009-08-14,80.18232174023346,80.22033566486387,81.22316307578204,81.46859439672362
2009-08-17,80.27389488150227,80.25412553950407,80.93952744566373,81.0202909606222
2009-08-18,80.28885017749344,79.90962199769402,80.64708433745943,81.09092670259335
2009-08-19,79.77152605986537,79.60177465173666,80.61719007003451,81.13304933724524
2009-08-20,79.56036236785941,79.73922213150804,80.68098548408932,81.05154429819456
2009-08-21,79.7003739373301,79.80582302892061,80.638316829021,80.6210398401999
2009-08-24,79.65336557150799,79.83720101243449,80.39080552809388,80.2102180105333
2009-08-25,79.53407258603804,79.55170350849691,79.75721943787588,79.53580019722595
2009-08-26,79.23464212641024,79.03835949808608,79.12628819262665,80.05343923142543
2009-08-27,78.95876800049844,78.52882810248971,79.84193790615025,79.73146747126286
2009-08-28,78.41200368581941,79.0484855791071,79.50675775621681,79.8133230134763
2009-08-31,78.62911099388806,79.00552002943569,79.72244005953598,79.85068025133056
2009-09-01,79.28190143371091,78.7930168442175,79.70284781304294,79.98878865134698
2009-09-02,79.20047094798778,78.875627949925,80.04445387533097,78.48536349808187
2009-09-03,79.17842724890563,78.91883481063951,78.06269501277629,78.15819571528145
2009-09-04,79.23219803570233,77.00186619036558,77.42646198773751,78.30362340963597
2009-09-07,77.65751726042843,76.59637594988759,77.64523468664183,77.88591189921218
2009-09-08,77.13335920942389,76.79012998065232,77.44302448669144,77.75292646537159
2009-09-09,77.20762360166766,76.63709075073092,77.36909562978332,77.71402006697443
2009-09-10,77.10567480815739,76.42154076260009,77.26766207605925,77.84981864814903
2009-09-11,76.92345742581618,76.36328054855775,77.54617995897311,78.17760185308633
2009-09-14,76.59320617006088,76.65570876289782,77.5695039936562,78.18982911031827
2009-09-15,76.74940225210071,76.69974063239732,77.90958964273527,77.95388600839011
2009-09-16,76.72009777053307,76.91035456080101,77.9156175135979,78.02955508262013
2009-09-17,76.8726148054863,76.8224060168992,77.85865137725962,77.83993988357976
